日期,单位净值,累计净值,涨跌幅
2023-10-31,0.964,0.964,-0.09
2023-11-01,0.9553,0.9553,-0.9
2023-11-02,0.9379,0.9379,-1.82
2023-11-03,0.9612,0.9612,2.48
2023-11-06,0.9787,0.9787,1.82
2023-11-07,0.9829,0.9829,0.43
2023-11-08,0.9966,0.9966,1.39
2023-11-09,0.9885,0.9885,-0.81
2023-11-10,0.9865,0.9865,-0.2
2023-11-13,0.9936,0.9936,0.72
2023-11-14,1.0006,1.0006,0.7
2023-11-15,0.9893,0.9893,-1.13
2023-11-16,0.9702,0.9702,-1.93
2023-11-17,0.9812,0.9812,1.13
2023-11-20,0.983,0.983,0.18
2023-11-21,0.9666,0.9666,-1.67
2023-11-22,0.9507,0.9507,-1.64
2023-11-23,0.9601,0.9601,0.99
2023-11-24,0.9443,0.9443,-1.65
2023-11-27,0.9604,0.9604,1.7
2023-11-28,0.9633,0.9633,0.3
2023-11-29,0.9599,0.9599,-0.35
2023-11-30,0.9571,0.9571,-0.29
2023-12-01,0.9533,0.9533,-0.4
2023-12-04,0.944,0.944,-0.98
2023-12-05,0.9249,0.9249,-2.02
2023-12-06,0.9243,0.9243,-0.06
2023-12-07,0.9083,0.9083,-1.73
2023-12-08,0.9152,0.9152,0.76
2023-12-11,0.9281,0.9281,1.41
2023-12-12,0.9237,0.9237,-0.47
2023-12-13,0.9118,0.9118,-1.29
2023-12-14,0.9061,0.9061,-0.63
2023-12-15,0.8982,0.8982,-0.87
2023-12-18,0.8817,0.8817,-1.84
2023-12-19,0.8954,0.8954,1.55
2023-12-20,0.8885,0.8885,-0.77
2023-12-21,0.8979,0.8979,1.06
2023-12-22,0.8863,0.8863,-1.29
2023-12-25,0.88,0.88,-0.71
2023-12-26,0.8625,0.8625,-1.99
2023-12-27,0.8871,0.8871,2.85
2023-12-28,0.9085,0.9085,2.41
2023-12-29,0.908,0.908,-0.06
2023-12-31,0.908,0.908,0
2024-01-02,0.888,0.888,-2.2
2024-01-03,0.8813,0.8813,-0.75
2024-01-04,0.8694,0.8694,-1.35
2024-01-05,0.8553,0.8553,-1.62
2024-01-08,0.8283,0.8283,-3.16
2024-01-09,0.827,0.827,-0.16
2024-01-10,0.8238,0.8238,-0.39
2024-01-11,0.8365,0.8365,1.54
2024-01-12,0.8286,0.8286,-0.94
2024-01-15,0.8284,0.8284,-0.02
2024-01-16,0.8385,0.8385,1.22
2024-01-17,0.8134,0.8134,-2.99
2024-01-18,0.8296,0.8296,1.99
2024-01-19,0.823,0.823,-0.8
2024-01-22,0.7889,0.7889,-4.14
2024-01-23,0.7947,0.7947,0.74
2024-01-24,0.7881,0.7881,-0.83
2024-01-25,0.8064,0.8064,2.32
2024-01-26,0.7795,0.7795,-3.34
2024-01-29,0.7539,0.7539,-3.28
2024-01-30,0.7199,0.7199,-4.51
2024-01-31,0.7034,0.7034,-2.29
2024-02-01,0.712,0.712,1.22
2024-02-02,0.6833,0.6833,-4.03
2024-02-05,0.669,0.669,-2.09
2024-02-06,0.7128,0.7128,6.55
2024-02-07,0.7354,0.7354,3.17
2024-02-08,0.7569,0.7569,2.92
2024-02-19,0.7665,0.7665,1.27
2024-02-20,0.7612,0.7612,-0.69
2024-02-21,0.7692,0.7692,1.05
2024-02-22,0.7795,0.7795,1.34
2024-02-23,0.7883,0.7883,1.13
2024-02-26,0.7907,0.7907,0.3
2024-02-27,0.8219,0.8219,3.95
2024-02-28,0.784,0.784,-4.61
2024-02-29,0.8454,0.8454,7.83
2024-03-01,0.8562,0.8562,1.28
2024-03-04,0.8599,0.8599,0.43
2024-03-05,0.8498,0.8498,-1.17
2024-03-06,0.8446,0.8446,-0.61
2024-03-07,0.836,0.836,-1.02
2024-03-08,0.8559,0.8559,2.38
2024-03-11,0.8655,0.8655,1.12
2024-03-12,0.8709,0.8709,0.62
2024-03-13,0.8642,0.8642,-0.77
2024-03-14,0.8513,0.8513,-1.49
2024-03-15,0.8523,0.8523,0.12
2024-03-18,0.8714,0.8714,2.24
2024-03-19,0.8647,0.8647,-0.77
2024-03-20,0.8709,0.8709,0.72
2024-03-21,0.8748,0.8748,0.45
2024-03-22,0.8794,0.8794,0.53
2024-03-25,0.8654,0.8654,-1.59
2024-03-26,0.8548,0.8548,-1.22
2024-03-27,0.8273,0.8273,-3.22
2024-03-28,0.8322,0.8322,0.59
2024-03-29,0.8366,0.8366,0.53
2024-04-01,0.8506,0.8506,1.67
2024-04-02,0.8373,0.8373,-1.56
2024-04-03,0.8358,0.8358,-0.18
2024-04-08,0.8214,0.8214,-1.72
2024-04-09,0.8285,0.8285,0.86
2024-04-10,0.8043,0.8043,-2.92
2024-04-11,0.7961,0.7961,-1.02
2024-04-12,0.7874,0.7874,-1.09
2024-04-15,0.8115,0.8115,3.06
2024-04-16,0.7838,0.7838,-3.41
2024-04-17,0.8063,0.8063,2.87
2024-04-18,0.7984,0.7984,-0.98
2024-04-19,0.7758,0.7758,-2.83
2024-04-22,0.7765,0.7765,0.09
2024-04-23,0.7807,0.7807,0.54
2024-04-24,0.7901,0.7901,1.2
2024-04-25,0.7949,0.7949,0.61
2024-04-26,0.8114,0.8114,2.08
2024-04-29,0.847,0.847,4.39
2024-04-30,0.83,0.83,-2.01
2024-05-06,0.8344,0.8344,0.53
2024-05-07,0.8277,0.8277,-0.8
2024-05-08,0.8159,0.8159,-1.43
2024-05-09,0.8329,0.8329,2.08
2024-05-10,0.8091,0.8091,-2.86
2024-05-13,0.7941,0.7941,-1.85
2024-05-14,0.7908,0.7908,-0.42
2024-05-15,0.7842,0.7842,-0.83
2024-05-16,0.7856,0.7856,0.18
2024-05-17,0.7974,0.7974,1.5
2024-05-20,0.7989,0.7989,0.19
2024-05-21,0.7993,0.7993,0.05
2024-05-22,0.8021,0.8021,0.35
2024-05-23,0.7904,0.7904,-1.46
2024-05-24,0.7729,0.7729,-2.21
2024-05-27,0.8009,0.8009,3.62
2024-05-28,0.8014,0.8014,0.06
2024-05-29,0.7961,0.7961,-0.66
2024-05-30,0.807,0.807,1.37
2024-05-31,0.7957,0.7957,-1.4
2024-06-03,0.8156,0.8156,2.5
2024-06-04,0.8199,0.8199,0.53
2024-06-05,0.8217,0.8217,0.22
2024-06-06,0.8271,0.8271,0.66
2024-06-07,0.8291,0.8291,0.24
2024-06-11,0.8653,0.8653,4.37
2024-06-12,0.8599,0.8599,-0.62
2024-06-13,0.863,0.863,0.36
2024-06-14,0.8509,0.8509,-1.4
2024-06-17,0.863,0.863,1.42
2024-06-18,0.8605,0.8605,-0.29
2024-06-19,0.8611,0.8611,0.07
2024-06-20,0.863,0.863,0.22
2024-06-21,0.8615,0.8615,-0.17
2024-06-24,0.8368,0.8368,-2.87
2024-06-25,0.8035,0.8035,-3.98
2024-06-26,0.8206,0.8206,2.13
2024-06-27,0.8043,0.8043,-1.99
2024-06-28,0.8029,0.8029,-0.17
2024-06-30,0.8029,0.8029,0
2024-07-01,0.8065,0.8065,0.45
2024-07-02,0.7925,0.7925,-1.74
2024-07-03,0.8059,0.8059,1.69
2024-07-04,0.7906,0.7906,-1.9
2024-07-05,0.7866,0.7866,-0.51
2024-07-08,0.7827,0.7827,-0.5
2024-07-09,0.809,0.809,3.36
2024-07-10,0.8024,0.8024,-0.82
2024-07-11,0.8059,0.8059,0.44
2024-07-12,0.8183,0.8183,1.54
2024-07-15,0.8233,0.8233,0.61
2024-07-16,0.8383,0.8383,1.82
2024-07-17,0.8419,0.8419,0.43
2024-07-18,0.8579,0.8579,1.9
2024-07-19,0.8642,0.8642,0.73
2024-07-22,0.8637,0.8637,-0.06
2024-07-23,0.8208,0.8208,-4.97
2024-07-24,0.8047,0.8047,-1.96
2024-07-25,0.7986,0.7986,-0.76
2024-07-26,0.8114,0.8114,1.6
2024-07-29,0.8029,0.8029,-1.05
2024-07-30,0.8142,0.8142,1.41
2024-07-31,0.8476,0.8476,4.1
2024-08-01,0.8582,0.8582,1.25
2024-08-02,0.8389,0.8389,-2.25
2024-08-05,0.8044,0.8044,-4.11
2024-08-06,0.8139,0.8139,1.18
2024-08-07,0.8079,0.8079,-0.74
2024-08-08,0.8175,0.8175,1.19
2024-08-09,0.8093,0.8093,-1
2024-08-12,0.8014,0.8014,-0.98
2024-08-13,0.8089,0.8089,0.94
2024-08-14,0.7892,0.7892,-2.44
2024-08-15,0.7929,0.7929,0.47
2024-08-16,0.7904,0.7904,-0.32
2024-08-19,0.7865,0.7865,-0.49
2024-08-20,0.7751,0.7751,-1.45
2024-08-21,0.7702,0.7702,-0.63
2024-08-22,0.7571,0.7571,-1.7
2024-08-23,0.7477,0.7477,-1.24
2024-08-26,0.7508,0.7508,0.41
2024-08-27,0.7427,0.7427,-1.08
2024-08-28,0.7477,0.7477,0.67
2024-08-29,0.7605,0.7605,1.71
2024-08-30,0.7817,0.7817,2.79
2024-09-02,0.7505,0.7505,-3.99
2024-09-03,0.7568,0.7568,0.84
2024-09-04,0.7548,0.7548,-0.26
2024-09-05,0.7564,0.7564,0.21
2024-09-06,0.7387,0.7387,-2.34
2024-09-09,0.7349,0.7349,-0.51
2024-09-10,0.745,0.745,1.37
2024-09-11,0.7444,0.7444,-0.08
2024-09-12,0.7375,0.7375,-0.93
2024-09-13,0.724,0.724,-1.83
2024-09-18,0.7254,0.7254,0.19
2024-09-19,0.7249,0.7249,-0.07
2024-09-20,0.7169,0.7169,-1.1
2024-09-23,0.7038,0.7038,-1.83
2024-09-24,0.7324,0.7324,4.06
2024-09-25,0.7318,0.7318,-0.08
2024-09-26,0.7635,0.7635,4.33
2024-09-27,0.8186,0.8186,7.22
2024-09-30,0.9434,0.9434,15.25
2024-10-08,1.0969,1.0969,16.27
2024-10-09,1.0807,1.0807,-1.48
2024-10-10,1.0132,1.0132,-6.25
2024-10-11,0.9487,0.9487,-6.37
2024-10-14,0.9726,0.9726,2.52
2024-10-15,0.9577,0.9577,-1.53
2024-10-16,0.9457,0.9457,-1.25
2024-10-17,0.939,0.939,-0.71
2024-10-18,1.0373,1.0373,10.47
2024-10-21,1.05,1.05,1.22
2024-10-22,1.0387,1.0387,-1.08
2024-10-23,1.0298,1.0298,-0.86
2024-10-24,1.0311,1.0311,0.13
2024-10-25,1.0492,1.0492,1.76
2024-10-28,1.0394,1.0394,-0.93
2024-10-29,1.0301,1.0301,-0.89
2024-10-30,1.0295,1.0295,-0.06
2024-10-31,1.0672,1.0672,3.66
2024-11-01,1.0342,1.0342,-3.09
2024-11-04,1.0678,1.0678,3.25
2024-11-05,1.0996,1.0996,2.98
2024-11-06,1.1015,1.1015,0.17
2024-11-07,1.1295,1.1295,2.54
2024-11-08,1.1739,1.1739,3.93
2024-11-11,1.2653,1.2653,7.79
2024-11-12,1.2376,1.2376,-2.19
2024-11-13,1.2362,1.2362,-0.11
2024-11-14,1.1868,1.1868,-4
2024-11-15,1.1211,1.1211,-5.54
2024-11-18,1.1055,1.1055,-1.39
2024-11-19,1.1411,1.1411,3.22
2024-11-20,1.1408,1.1408,-0.03
2024-11-21,1.1448,1.1448,0.35
2024-11-22,1.1018,1.1018,-3.76
2024-11-25,1.1038,1.1038,0.18
2024-11-26,1.0907,1.0907,-1.19
2024-11-27,1.114,1.114,2.14
2024-11-28,1.1068,1.1068,-0.65
2024-11-29,1.1314,1.1314,2.22
2024-12-02,1.1364,1.1364,0.44
2024-12-03,1.1187,1.1187,-1.56
2024-12-04,1.1069,1.1069,-1.05
2024-12-05,1.0993,1.0993,-0.69
2024-12-06,1.113,1.113,1.25
2024-12-09,1.0933,1.0933,-1.77
2024-12-10,1.1054,1.1054,1.11
2024-12-11,1.094,1.094,-1.03
2024-12-12,1.0979,1.0979,0.36
2024-12-13,1.0702,1.0702,-2.52
2024-12-16,1.0397,1.0397,-2.85
2024-12-17,1.0323,1.0323,-0.71
2024-12-18,1.0477,1.0477,1.49
2024-12-19,1.0515,1.0515,0.36
2024-12-20,1.0768,1.0768,2.41
2024-12-23,1.052,1.052,-2.3
2024-12-24,1.066,1.066,1.33
2024-12-25,1.0469,1.0469,-1.79
2024-12-26,1.0531,1.0531,0.59
2024-12-27,1.0519,1.0519,-0.11
2024-12-30,1.0452,1.0452,-0.64
2024-12-31,1.0027,1.0027,-4.07
2025-01-02,0.9642,0.9642,-3.84
2025-01-03,0.9527,0.9527,-1.19
2025-01-06,0.9553,0.9553,0.27
2025-01-07,0.9762,0.9762,2.19
2025-01-08,0.9679,0.9679,-0.85
2025-01-09,0.9683,0.9683,0.04
2025-01-10,0.9576,0.9576,-1.11
2025-01-13,0.9629,0.9629,0.55
2025-01-14,1.0062,1.0062,4.5
2025-01-15,0.9946,0.9946,-1.15
2025-01-16,1.0025,1.0025,0.79
2025-01-17,1.0124,1.0124,0.99
2025-01-20,1.0057,1.0057,-0.66
2025-01-21,1.011,1.011,0.53
2025-01-22,0.9991,0.9991,-1.18
2025-01-23,0.9939,0.9939,-0.52
2025-01-24,0.9997,0.9997,0.58
2025-01-27,0.9796,0.9796,-2.01
2025-02-05,0.9853,0.9853,0.58
2025-02-06,1.039,1.039,5.45
2025-02-07,1.0395,1.0395,0.05
2025-02-10,1.0415,1.0415,0.19
2025-02-11,1.0272,1.0272,-1.37
2025-02-12,1.0571,1.0571,2.91
2025-02-13,1.0339,1.0339,-2.19
2025-02-14,1.0293,1.0293,-0.44
2025-02-17,1.0396,1.0396,1
2025-02-18,1.0387,1.0387,-0.09
2025-02-19,1.0895,1.0895,4.89
2025-02-20,1.0907,1.0907,0.11
2025-02-21,1.1157,1.1157,2.29
2025-02-24,1.1279,1.1279,1.09
2025-02-25,1.1242,1.1242,-0.33
2025-02-26,1.1308,1.1308,0.59
2025-02-27,1.1186,1.1186,-1.08
2025-02-28,1.0853,1.0853,-2.98
2025-03-03,1.075,1.075,-0.95
2025-03-04,1.0862,1.0862,1.04
2025-03-05,1.0884,1.0884,0.2
2025-03-06,1.1293,1.1293,3.76
2025-03-07,1.1209,1.1209,-0.74
2025-03-10,1.1061,1.1061,-1.32
2025-03-11,1.1005,1.1005,-0.51
2025-03-12,1.0849,1.0849,-1.42
2025-03-13,1.0632,1.0632,-2
2025-03-14,1.0823,1.0823,1.8
2025-03-17,1.0825,1.0825,0.02
2025-03-18,1.0865,1.0865,0.37
2025-03-19,1.0708,1.0708,-1.45
2025-03-20,1.0578,1.0578,-1.21
2025-03-21,1.0405,1.0405,-1.64
2025-03-24,1.0511,1.0511,1.02
2025-03-25,1.0439,1.0439,-0.68
2025-03-26,1.0387,1.0387,-0.5
2025-03-27,1.0526,1.0526,1.34
2025-03-28,1.0314,1.0314,-2.01
2025-03-31,1.0335,1.0335,0.2
2025-04-01,1.0495,1.0495,1.55
2025-04-02,1.042,1.042,-0.71
2025-04-03,1.0422,1.0422,0.02
2025-04-07,0.9637,0.9637,-7.53
2025-04-08,0.9676,0.9676,0.4
2025-04-09,1.0134,1.0134,4.73
2025-04-10,1.0205,1.0205,0.7
2025-04-11,1.051,1.051,2.99
2025-04-14,1.0473,1.0473,-0.35
2025-04-15,1.0384,1.0384,-0.85
2025-04-16,1.0465,1.0465,0.78
2025-04-17,1.0438,1.0438,-0.26
2025-04-18,1.0289,1.0289,-1.43
2025-04-21,1.0404,1.0404,1.12
2025-04-22,1.0501,1.0501,0.93
2025-04-23,1.0429,1.0429,-0.69
2025-04-24,1.0335,1.0335,-0.9
2025-04-25,1.0377,1.0377,0.41
2025-04-28,1.0327,1.0327,-0.48
2025-04-29,1.0361,1.0361,0.33
2025-04-30,1.0397,1.0397,0.35
2025-05-06,1.0643,1.0643,2.37
2025-05-07,1.0571,1.0571,-0.68
2025-05-08,1.0582,1.0582,0.1
2025-05-09,1.0305,1.0305,-2.62
2025-05-12,1.0344,1.0344,0.38
2025-05-13,1.0282,1.0282,-0.6
2025-05-14,1.035,1.035,0.66
2025-05-15,1.0146,1.0146,-1.97
2025-05-16,1.0121,1.0121,-0.25
2025-05-19,1.0189,1.0189,0.67
2025-05-20,1.0204,1.0204,0.15
2025-05-21,1.0148,1.0148,-0.55
2025-05-22,1.0063,1.0063,-0.84
2025-05-23,0.997,0.997,-0.92
2025-05-26,1.0076,1.0076,1.06
2025-05-27,1.0028,1.0028,-0.48
2025-05-28,0.9871,0.9871,-1.57
2025-05-29,1.0105,1.0105,2.37
2025-05-30,0.9934,0.9934,-1.69
2025-06-03,1.0093,1.0093,1.6
2025-06-04,1.007,1.007,-0.23
2025-06-05,1.0167,1.0167,0.96
2025-06-06,1.0176,1.0176,0.09
2025-06-09,1.0201,1.0201,0.25
2025-06-10,0.9941,0.9941,-2.55
2025-06-11,0.9968,0.9968,0.27
2025-06-12,0.9816,0.9816,-1.52
2025-06-13,0.9884,0.9884,0.69
2025-06-16,0.9883,0.9883,-0.01
2025-06-17,0.9846,0.9846,-0.37
2025-06-18,0.9939,0.9939,0.94
2025-06-19,0.9984,0.9984,0.45
2025-06-20,1.0046,1.0046,0.62
2025-06-23,1.0281,1.0281,2.34
2025-06-24,1.0369,1.0369,0.86
2025-06-25,1.0455,1.0455,0.83
2025-06-26,1.0349,1.0349,-1.01
2025-06-27,1.0377,1.0377,0.27
2025-06-30,1.0567,1.0567,1.83
2025-07-01,1.064,1.064,0.69
2025-07-02,1.0423,1.0423,-2.04
2025-07-03,1.0415,1.0415,-0.08
2025-07-04,1.0476,1.0476,0.59
2025-07-07,1.0486,1.0486,0.1
2025-07-08,1.0603,1.0603,1.12
2025-07-09,1.0499,1.0499,-0.98
2025-07-10,1.0467,1.0467,-0.3
2025-07-11,1.0551,1.0551,0.8
2025-07-14,1.043,1.043,-1.15
2025-07-15,1.0393,1.0393,-0.35
2025-07-16,1.0366,1.0366,-0.26
2025-07-17,1.04,1.04,0.33
2025-07-18,1.0522,1.0522,1.17
2025-07-21,1.0492,1.0492,-0.29
2025-07-22,1.0564,1.0564,0.69
2025-07-23,1.0808,1.0808,2.31
2025-07-24,1.0986,1.0986,1.65
2025-07-25,1.1093,1.1093,0.97
2025-07-28,1.1067,1.1067,-0.23
2025-07-29,1.1205,1.1205,1.25
2025-07-30,1.1125,1.1125,-0.71
2025-07-31,1.086,1.086,-2.38
2025-08-01,1.074,1.074,-1.1
2025-08-04,1.0826,1.0826,0.8
2025-08-05,1.0863,1.0863,0.34
2025-08-06,1.0949,1.0949,0.79
2025-08-07,1.098,1.098,0.28
2025-08-08,1.0822,1.0822,-1.44
2025-08-11,1.0846,1.0846,0.22
2025-08-12,1.0976,1.0976,1.2
2025-08-13,1.1124,1.1124,1.35
2025-08-14,1.1029,1.1029,-0.85
2025-08-15,1.1252,1.1252,2.02
2025-08-18,1.1528,1.1528,2.45
2025-08-19,1.1334,1.1334,-1.68
2025-08-20,1.171,1.171,3.32
2025-08-21,1.1699,1.1699,-0.09
2025-08-22,1.2383,1.2383,5.85
2025-08-25,1.2285,1.2285,-0.79
2025-08-26,1.2343,1.2343,0.47
2025-08-27,1.2217,1.2217,-1.02
2025-08-28,1.2855,1.2855,5.22
2025-08-29,1.2439,1.2439,-3.24
2025-09-01,1.2796,1.2796,2.87
2025-09-02,1.2342,1.2342,-3.55
2025-09-03,1.231,1.231,-0.26
2025-09-04,1.152,1.152,-6.42
2025-09-05,1.1884,1.1884,3.16
2025-09-08,1.2157,1.2157,2.3
2025-09-09,1.18,1.18,-2.94
2025-09-10,1.1812,1.1812,0.1
2025-09-11,1.2244,1.2244,3.66
2025-09-12,1.2305,1.2305,0.5
2025-09-15,1.2311,1.2311,0.05
2025-09-16,1.2318,1.2318,0.06
2025-09-17,1.2759,1.2759,3.58
2025-09-18,1.322,1.322,3.61
2025-09-19,1.3167,1.3167,-0.4
2025-09-22,1.3401,1.3401,1.78
2025-09-23,1.408,1.408,5.07
2025-09-24,1.5321,1.5321,8.81
2025-09-25,1.5277,1.5277,-0.29
2025-09-26,1.523,1.523,-0.31
2025-09-29,1.5641,1.5641,2.7
2025-09-30,1.5604,1.5604,-0.24
2025-10-09,1.5993,1.5993,2.49
2025-10-10,1.5433,1.5433,-3.5
2025-10-13,1.5946,1.5946,3.32
2025-10-14,1.4897,1.4897,-6.58
2025-10-15,1.4867,1.4867,-0.2
2025-10-16,1.4701,1.4701,-1.12
2025-10-17,1.41,1.41,-4.09
2025-10-20,1.4092,1.4092,-0.06
2025-10-21,1.4374,1.4374,2
2025-10-22,1.4253,1.4253,-0.84
2025-10-23,1.4174,1.4174,-0.55
2025-10-24,1.481,1.481,4.49
2025-10-27,1.5382,1.5382,3.86
2025-10-28,1.5366,1.5366,-0.1
2025-10-29,1.5417,1.5417,0.33
2025-10-30,1.5172,1.5172,-1.59
2025-10-31,1.4529,1.4529,-4.24
2025-11-03,1.4363,1.4363,-1.14
2025-11-04,1.4486,1.4486,0.86
2025-11-05,1.4385,1.4385,-0.7
2025-11-06,1.4853,1.4853,3.25
2025-11-07,1.4911,1.4911,0.39
2025-11-10,1.5136,1.5136,1.51
2025-11-11,1.495,1.495,-1.23
2025-11-12,1.4774,1.4774,-1.18
2025-11-13,1.4837,1.4837,0.43
2025-11-14,1.4447,1.4447,-2.63
2025-11-17,1.4307,1.4307,-0.97
2025-11-18,1.4583,1.4583,1.93
2025-11-19,1.4515,1.4515,-0.47
2025-11-20,1.4158,1.4158,-2.46
2025-11-21,1.3564,1.3564,-4.2
2025-11-24,1.386,1.386,2.18
2025-11-25,1.3897,1.3897,0.27
2025-11-26,1.39,1.39,0.02
2025-11-27,1.3805,1.3805,-0.68
2025-11-28,1.4111,1.4111,2.22
2025-12-01,1.4331,1.4331,1.56
2025-12-02,1.4166,1.4166,-1.15
2025-12-03,1.4138,1.4138,-0.2
2025-12-04,1.4487,1.4487,2.47
2025-12-05,1.4499,1.4499,0.08
2025-12-08,1.475,1.475,1.73
2025-12-09,1.4672,1.4672,-0.53
2025-12-10,1.4771,1.4771,0.67
2025-12-11,1.4706,1.4706,-0.44
2025-12-12,1.5262,1.5262,3.78
2025-12-15,1.51,1.51,-1.06
2025-12-16,1.4954,1.4954,-0.97
2025-12-17,1.5142,1.5142,1.26
2025-12-18,1.4892,1.4892,-1.65
2025-12-19,1.48,1.48,-0.62
2025-12-22,1.5507,1.5507,4.78
2025-12-23,1.5761,1.5761,1.64
2025-12-24,1.583,1.583,0.44
2025-12-25,1.5848,1.5848,0.11
2025-12-26,1.5621,1.5621,-1.43
2025-12-29,1.5445,1.5445,-1.13
2025-12-30,1.5453,1.5453,0.05
2025-12-31,1.5397,1.5397,-0.36
2026-01-05,1.6263,1.6263,5.62
2026-01-06,1.6903,1.6903,3.94
2026-01-07,1.8138,1.8138,7.31
2026-01-08,1.8044,1.8044,-0.52
2026-01-09,1.7984,1.7984,-0.33
2026-01-12,1.822,1.822,1.31
2026-01-13,1.7637,1.7637,-3.2
2026-01-14,1.8024,1.8024,2.19
2026-01-15,1.8913,1.8913,4.93
2026-01-16,1.9604,1.9604,3.65
2026-01-19,1.9511,1.9511,-0.47
2026-01-20,1.9383,1.9383,-0.66
2026-01-21,1.9436,1.9436,0.27
2026-01-22,1.8967,1.8967,-2.41
2026-01-23,1.9399,1.9399,2.28
2026-01-26,1.8616,1.8616,-4.04
2026-01-27,1.9047,1.9047,2.32
2026-01-28,1.9286,1.9286,1.25
2026-01-29,1.8402,1.8402,-4.58
2026-01-30,1.8398,1.8398,-0.02
2026-02-02,1.7459,1.7459,-5.1
2026-02-03,1.8035,1.8035,3.3
2026-02-04,1.7962,1.7962,-0.4
2026-02-05,1.7936,1.7936,-0.14
2026-02-06,1.7825,1.7825,-0.62
2026-02-09,1.8248,1.8248,2.37
2026-02-10,1.8226,1.8226,-0.12
2026-02-11,1.8045,1.8045,-0.99
2026-02-12,1.8136,1.8136,0.5
2026-02-13,1.8298,1.8298,0.89
2026-02-24,1.8434,1.8434,0.74
2026-02-25,1.9263,1.9263,4.5
2026-02-26,1.9485,1.9485,1.15
2026-02-27,1.902,1.902,-2.39
2026-03-02,1.8673,1.8673,-1.82
2026-03-03,1.7696,1.7696,-5.23
2026-03-04,1.7589,1.7589,-0.6
2026-03-05,1.7888,1.7888,1.7
2026-03-06,1.7688,1.7688,-1.12
2026-03-09,1.7224,1.7224,-2.62
2026-03-10,1.7639,1.7639,2.41
2026-03-11,1.7414,1.7414,-1.28
2026-03-12,1.7139,1.7139,-1.58
2026-03-13,1.6967,1.6967,-1
2026-03-16,1.7198,1.7198,1.36
2026-03-17,1.6699,1.6699,-2.9
2026-03-18,1.7097,1.7097,2.38
2026-03-19,1.669,1.669,-2.38
