日期,单位净值,累计净值,涨跌幅
2019-08-21,1.1184,1.1184,-0.0983
2019-08-22,1.1193,1.1193,0.0805
2019-08-23,1.1216,1.1216,0.2055
2019-08-26,1.112,1.112,-0.8559
2019-08-27,1.1249,1.1249,1.1601
2019-08-28,1.1242,1.1242,-0.0622
2019-08-29,1.1168,1.1168,-0.6582
2019-08-30,1.1131,1.1131,-0.3313
2019-09-02,1.1213,1.1213,0.7367
2019-09-03,1.1196,1.1196,-0.1516
2019-09-04,1.1306,1.1306,0.9825
2019-09-05,1.1354,1.1354,0.4246
2019-09-06,1.1413,1.1413,0.5196
2019-09-09,1.1491,1.1491,0.6834
2019-09-10,1.1429,1.1429,-0.5396
2019-09-11,1.1441,1.1441,0.105
2019-09-12,1.1514,1.1514,0.6381
2019-09-16,1.1535,1.1535,0.1824
2019-09-17,1.1377,1.1377,-1.3697
2019-09-18,1.1436,1.1436,0.5186
2019-09-19,1.146,1.146,0.2099
2019-09-20,1.1454,1.1454,-0.0524
2019-09-23,1.1318,1.1318,-1.1874
2019-09-24,1.1372,1.1372,0.4771
2019-09-25,1.1266,1.1266,-0.9321
2019-09-26,1.1261,1.1261,-0.0444
2019-09-27,1.1234,1.1234,-0.2398
2019-09-30,1.1194,1.1194,-0.3561
2019-10-08,1.1269,1.1269,0.67
2019-10-09,1.1389,1.1389,1.0649
2019-10-10,1.1447,1.1447,0.5093
2019-10-11,1.1514,1.1514,0.5853
2019-10-14,1.1652,1.1652,1.1985
2019-10-15,1.1594,1.1594,-0.4978
2019-10-16,1.1593,1.1593,-0.0086
2019-10-17,1.1556,1.1556,-0.3192
2019-10-18,1.1416,1.1416,-1.2115
2019-10-21,1.1465,1.1465,0.4292
2019-10-22,1.1494,1.1494,0.2529
2019-10-23,1.142,1.142,-0.6438
2019-10-24,1.1443,1.1443,0.2014
2019-10-25,1.1515,1.1515,0.6292
2019-10-28,1.1539,1.1539,0.2084
2019-10-29,1.1453,1.1453,-0.7453
2019-10-30,1.1412,1.1412,-0.358
2019-10-31,1.1358,1.1358,-0.4732
2019-11-01,1.1496,1.1496,1.215
2019-11-04,1.1516,1.1516,0.174
2019-11-05,1.1602,1.1602,0.7468
2019-11-06,1.1545,1.1545,-0.4913
2019-11-07,1.158,1.158,0.3032
2019-11-08,1.153,1.153,-0.4318
2019-11-11,1.1339,1.1339,-1.6565
2019-11-12,1.1345,1.1345,0.0529
2019-11-13,1.129,1.129,-0.4848
2019-11-14,1.1283,1.1283,-0.062
2019-11-15,1.1235,1.1235,-0.4254
2019-11-18,1.1372,1.1372,1.2194
2019-11-19,1.1499,1.1499,1.1168
2019-11-20,1.1426,1.1426,-0.6348
2019-11-21,1.1419,1.1419,-0.0613
2019-11-22,1.1406,1.1406,-0.1138
2019-11-25,1.157,1.157,1.4378
2019-11-26,1.1566,1.1566,-0.0346
2019-11-27,1.1524,1.1524,-0.3631
2019-11-28,1.1471,1.1471,-0.4599
2019-11-29,1.1477,1.1477,0.0523
2019-12-02,1.1486,1.1486,0.0784
2019-12-03,1.1531,1.1531,0.3918
2019-12-04,1.1499,1.1499,-0.2775
2019-12-05,1.1528,1.1528,0.2522
2019-12-06,1.1573,1.1573,0.3904
2019-12-09,1.1625,1.1625,0.4493
2019-12-10,1.1606,1.1606,-0.1634
2019-12-11,1.163,1.163,0.2068
2019-12-12,1.1624,1.1624,-0.0516
2019-12-13,1.1771,1.1771,1.2646
2019-12-16,1.1815,1.1815,0.3738
2019-12-17,1.1905,1.1905,0.7617
2019-12-18,1.1874,1.1874,-0.2604
2019-12-19,1.191,1.191,0.3032
2019-12-20,1.1899,1.1899,-0.0924
2019-12-23,1.1767,1.1767,-1.1093
2019-12-24,1.1793,1.1793,0.221
2019-12-25,1.1771,1.1771,-0.1866
2019-12-26,1.1887,1.1887,0.9855
2019-12-27,1.1924,1.1924,0.3113
2019-12-30,1.2085,1.2085,1.3502
2019-12-31,1.2155,1.2155,0.5792
2020-01-02,1.2284,1.2284,1.0613
2020-01-03,1.2267,1.2267,-0.1384
2020-01-06,1.2212,1.2212,-0.4484
2020-01-07,1.2286,1.2286,0.606
2020-01-08,1.2126,1.2126,-1.3023
2020-01-09,1.2239,1.2239,0.9319
2020-01-10,1.2197,1.2197,-0.3432
2020-01-13,1.2232,1.2232,0.287
2020-01-14,1.2242,1.2242,0.0818
2020-01-15,1.2169,1.2169,-0.5963
2020-01-16,1.2089,1.2089,-0.6574
2020-01-17,1.2084,1.2084,-0.0414
2020-01-20,1.2077,1.2077,-0.0579
2020-01-21,1.1888,1.1888,-1.565
2020-01-22,1.1905,1.1905,0.143
2020-01-23,1.1574,1.1574,-2.7803
2020-02-03,1.0642,1.0642,-8.0525
2020-02-04,1.0855,1.0855,2.0015
2020-02-05,1.0964,1.0964,1.0041
2020-02-06,1.1068,1.1068,0.9486
2020-02-07,1.1004,1.1004,-0.5782
2020-02-10,1.1161,1.1161,1.4268
2020-02-11,1.1248,1.1248,0.7795
2020-02-12,1.1297,1.1297,0.4356
2020-02-13,1.1248,1.1248,-0.4337
2020-02-14,1.1334,1.1334,0.7646
2020-02-17,1.1546,1.1546,1.8705
2020-02-18,1.147,1.147,-0.6582
2020-02-19,1.1448,1.1448,-0.1918
2020-02-20,1.1584,1.1584,1.188
2020-02-21,1.1592,1.1592,0.0691
2020-02-24,1.1464,1.1464,-1.1042
2020-02-25,1.1343,1.1343,-1.0555
2020-02-26,1.1418,1.1418,0.6612
2020-02-27,1.1486,1.1486,0.5956
2020-02-28,1.1224,1.1224,-2.281
2020-03-02,1.1617,1.1617,3.5014
2020-03-03,1.1601,1.1601,-0.1377
2020-03-04,1.1755,1.1755,1.3275
2020-03-05,1.1895,1.1895,1.191
2020-03-06,1.1719,1.1719,-1.4796
2020-03-09,1.1429,1.1429,-2.4746
2020-03-10,1.1558,1.1558,1.1287
2020-03-11,1.1439,1.1439,-1.0296
2020-03-12,1.1285,1.1285,-1.3463
2020-03-13,1.1114,1.1114,-1.5153
2020-03-16,1.0838,1.0838,-2.4834
2020-03-17,1.0812,1.0812,-0.2399
2020-03-18,1.0636,1.0636,-1.6278
2020-03-19,1.0456,1.0456,-1.6924
2020-03-20,1.0632,1.0632,1.6832
2020-03-23,1.0335,1.0335,-2.7935
2020-03-24,1.0598,1.0598,2.5448
2020-03-25,1.0836,1.0836,2.2457
2020-03-26,1.0762,1.0762,-0.6829
2020-03-27,1.0828,1.0828,0.6133
2020-03-30,1.0756,1.0756,-0.6649
2020-03-31,1.0715,1.0715,-0.3812
2020-04-01,1.0672,1.0672,-0.4013
2020-04-02,1.0775,1.0775,0.9651
2020-04-03,1.0737,1.0737,-0.3527
2020-04-07,1.0899,1.0899,1.5088
2020-04-08,1.0875,1.0875,-0.2202
2020-04-09,1.0901,1.0901,0.2391
2020-04-10,1.0848,1.0848,-0.4862
2020-04-13,1.0857,1.0857,0.083
2020-04-14,1.0954,1.0954,0.8934
2020-04-15,1.0889,1.0889,-0.5934
2020-04-16,1.0874,1.0874,-0.1378
2020-04-17,1.0921,1.0921,0.4322
2020-04-20,1.0961,1.0961,0.3663
2020-04-21,1.088,1.088,-0.739
2020-04-22,1.0888,1.0888,0.0735
2020-04-23,1.0866,1.0866,-0.2021
2020-04-24,1.0805,1.0805,-0.5614
2020-04-27,1.0885,1.0885,0.7404
2020-04-28,1.0886,1.0886,0.0092
2020-04-29,1.1083,1.1083,1.8097
2020-04-30,1.1175,1.1175,0.8301
2020-05-06,1.1145,1.1145,-0.2685
2020-05-07,1.1166,1.1166,0.1884
2020-05-08,1.1236,1.1236,0.6269
2020-05-11,1.1299,1.1299,0.5607
2020-05-12,1.1233,1.1233,-0.5841
2020-05-13,1.1268,1.1268,0.3116
2020-05-14,1.1131,1.1131,-1.2158
2020-05-15,1.1094,1.1094,-0.3324
2020-05-18,1.1149,1.1149,0.4958
2020-05-19,1.1186,1.1186,0.3319
2020-05-20,1.1131,1.1131,-0.4917
2020-05-21,1.1112,1.1112,-0.1707
2020-05-22,1.0916,1.0916,-1.7639
2020-05-25,1.0956,1.0956,0.3664
2020-05-26,1.0987,1.0987,0.2829
2020-05-27,1.1023,1.1023,0.3277
2020-05-28,1.1093,1.1093,0.635
2020-05-29,1.1024,1.1024,-0.622
2020-06-01,1.1223,1.1223,1.8052
2020-06-02,1.1284,1.1284,0.5435
2020-06-03,1.1266,1.1266,-0.1595
2020-06-04,1.1293,1.1293,0.2397
2020-06-05,1.1286,1.1286,-0.062
2020-06-08,1.1349,1.1349,0.5582
2020-06-09,1.1402,1.1402,0.467
2020-06-10,1.1365,1.1365,-0.3245
2020-06-11,1.1265,1.1265,-0.8799
2020-06-12,1.129,1.129,0.2219
2020-06-15,1.1177,1.1177,-1.0009
2020-06-16,1.133,1.133,1.3689
2020-06-17,1.1352,1.1352,0.1942
2020-06-18,1.1415,1.1415,0.555
2020-06-19,1.146,1.146,0.3942
2020-06-22,1.1382,1.1382,-0.6806
2020-06-23,1.1346,1.1346,-0.3163
2020-06-24,1.1402,1.1402,0.4936
2020-06-29,1.1345,1.1345,-0.4999
2020-06-30,1.1454,1.1454,0.9608
2020-07-01,1.1736,1.1736,2.462
2020-07-02,1.2067,1.2067,2.8204
2020-07-03,1.2246,1.2246,1.4834
2020-07-06,1.3015,1.3015,6.2796
2020-07-07,1.2961,1.2961,-0.4149
2020-07-08,1.305,1.305,0.6867
2020-07-09,1.3183,1.3183,1.0192
2020-07-10,1.2923,1.2923,-1.9722
2020-07-13,1.3202,1.3202,2.1589
2020-07-14,1.3149,1.3149,-0.4015
2020-07-15,1.2978,1.2978,-1.3005
2020-07-16,1.2788,1.2788,-1.464
2020-07-17,1.278,1.278,-0.0626
2020-07-20,1.3303,1.3303,4.0923
2020-07-21,1.3267,1.3267,-0.2706
2020-07-22,1.3272,1.3272,0.0377
2020-07-23,1.3157,1.3157,-0.8665
2020-07-24,1.2734,1.2734,-3.215
2020-07-27,1.2679,1.2679,-0.4319
2020-07-28,1.2745,1.2745,0.5205
2020-07-29,1.299,1.299,1.9223
2020-07-30,1.3003,1.3003,0.1001
2020-07-31,1.3163,1.3163,1.2305
2020-08-03,1.3465,1.3465,2.2943
2020-08-04,1.3493,1.3493,0.2079
2020-08-05,1.3421,1.3421,-0.5336
2020-08-06,1.3431,1.3431,0.0745
2020-08-07,1.34,1.34,-0.2308
2020-08-10,1.3526,1.3526,0.9403
2020-08-11,1.3467,1.3467,-0.4362
2020-08-12,1.3437,1.3437,-0.2228
2020-08-13,1.3508,1.3508,0.5284
2020-08-14,1.3611,1.3611,0.7625
2020-08-17,1.3964,1.3964,2.5935
2020-08-18,1.3979,1.3979,0.1074
2020-08-19,1.3888,1.3888,-0.651
2020-08-20,1.3748,1.3748,-1.0081
2020-08-21,1.3775,1.3775,0.1964
2020-08-24,1.3819,1.3819,0.32
2020-08-25,1.3777,1.3777,-0.3
2020-08-26,1.3567,1.3567,-1.52
2020-08-27,1.3576,1.3576,0.07
2020-08-28,1.376,1.376,1.36
2020-08-31,1.3627,1.3627,-0.97
2020-09-01,1.3594,1.3594,-0.24
2020-09-02,1.3542,1.3542,-0.38
2020-09-03,1.3474,1.3474,-0.5
2020-09-04,1.3404,1.3404,-0.52
2020-09-07,1.3237,1.3237,-1.25
2020-09-08,1.3333,1.3333,0.73
2020-09-09,1.3095,1.3095,-1.79
2020-09-10,1.3045,1.3045,-0.38
2020-09-11,1.3077,1.3077,0.25
2020-09-14,1.3085,1.3085,0.06
2020-09-15,1.3126,1.3126,0.31
2020-09-16,1.3183,1.3183,0.43
2020-09-17,1.3179,1.3179,-0.03
2020-09-18,1.3468,1.3468,2.19
2020-09-21,1.3388,1.3388,-0.59
2020-09-22,1.3189,1.3189,-1.49
2020-09-23,1.3179,1.3179,-0.08
2020-09-24,1.2962,1.2962,-1.65
2020-09-25,1.2896,1.2896,-0.51
2020-09-28,1.2944,1.2944,0.37
2020-09-29,1.2953,1.2953,0.07
2020-09-30,1.2867,1.2867,-0.66
2020-10-09,1.309,1.309,1.73
2020-10-12,1.3333,1.3333,1.86
2020-10-13,1.3353,1.3353,0.15
2020-10-14,1.3303,1.3303,-0.37
2020-10-15,1.3288,1.3288,-0.11
2020-10-16,1.3395,1.3395,0.81
2020-10-19,1.3324,1.3324,-0.53
2020-10-20,1.3301,1.3301,-0.17
2020-10-21,1.3312,1.3312,0.08
2020-10-22,1.3247,1.3247,-0.49
2020-10-23,1.3201,1.3201,-0.35
2020-10-26,1.3166,1.3166,-0.27
2020-10-27,1.3148,1.3148,-0.14
2020-10-28,1.3094,1.3094,-0.41
2020-10-29,1.319,1.319,0.73
2020-10-30,1.3018,1.3018,-1.3
2020-11-02,1.3134,1.3134,0.89
2020-11-03,1.3289,1.3289,1.18
2020-11-04,1.3361,1.3361,0.54
2020-11-05,1.3532,1.3532,1.28
2020-11-06,1.3602,1.3602,0.52
2020-11-09,1.3833,1.3833,1.7
2020-11-10,1.3771,1.3771,-0.45
2020-11-11,1.3842,1.3842,0.52
2020-11-12,1.3904,1.3904,0.45
2020-11-13,1.3771,1.3771,-0.96
2020-11-16,1.4104,1.4104,2.42
2020-11-17,1.4144,1.4144,0.28
2020-11-18,1.4221,1.4221,0.54
2020-11-19,1.4129,1.4129,-0.65
2020-11-20,1.4185,1.4185,0.4
2020-11-23,1.4406,1.4406,1.56
2020-11-24,1.4329,1.4329,-0.53
2020-11-25,1.4119,1.4119,-1.47
2020-11-26,1.4135,1.4135,0.11
2020-11-27,1.424,1.424,0.74
2020-11-30,1.412,1.412,-0.84
2020-12-01,1.4276,1.4276,1.1
2020-12-02,1.4289,1.4289,0.09
2020-12-03,1.4131,1.4131,-1.11
2020-12-04,1.4093,1.4093,-0.27
2020-12-07,1.3902,1.3902,-1.36
2020-12-08,1.3883,1.3883,-0.14
2020-12-09,1.3697,1.3697,-1.34
2020-12-10,1.3687,1.3687,-0.07
2020-12-11,1.3634,1.3634,-0.39
2020-12-14,1.3547,1.3547,-0.64
2020-12-15,1.3512,1.3512,-0.26
2020-12-16,1.3454,1.3454,-0.43
2020-12-17,1.3538,1.3538,0.62
2020-12-18,1.3626,1.3626,0.65
2020-12-21,1.3608,1.3608,-0.13
2020-12-22,1.3307,1.3307,-2.21
2020-12-23,1.3306,1.3306,-0.01
2020-12-24,1.3212,1.3212,-0.71
2020-12-25,1.3297,1.3297,0.64
2020-12-28,1.3253,1.3253,-0.33
2020-12-29,1.3197,1.3197,-0.42
2020-12-30,1.3237,1.3237,0.3
2020-12-31,1.3305,1.3305,0.51
2021-01-04,1.3216,1.3216,-0.67
2021-01-05,1.3208,1.3208,-0.06
2021-01-06,1.3324,1.3324,0.88
2021-01-07,1.3329,1.3329,0.04
2021-01-08,1.3368,1.3368,0.29
2021-01-11,1.3244,1.3244,-0.93
2021-01-12,1.3251,1.3251,0.05
2021-01-13,1.3235,1.3235,-0.12
2021-01-14,1.3214,1.3214,-0.16
2021-01-15,1.3291,1.3291,0.58
2021-01-18,1.3385,1.3385,0.71
2021-01-19,1.3516,1.3516,0.98
2021-01-20,1.3385,1.3385,-0.97
2021-01-21,1.3385,1.3385,0
2021-01-22,1.3161,1.3161,-1.67
2021-01-25,1.3013,1.3013,-1.12
2021-01-26,1.2979,1.2979,-0.26
2021-01-27,1.3016,1.3016,0.29
2021-01-28,1.2875,1.2875,-1.08
2021-01-29,1.2866,1.2866,-0.07
2021-02-01,1.2989,1.2989,0.96
2021-02-02,1.2936,1.2936,-0.41
2021-02-03,1.2887,1.2887,-0.38
2021-02-04,1.2856,1.2856,-0.24
2021-02-05,1.3052,1.3052,1.52
2021-02-08,1.3059,1.3059,0.05
2021-02-09,1.3115,1.3115,0.43
2021-02-10,1.3174,1.3174,0.45
2021-02-18,1.3446,1.3446,2.06
2021-02-19,1.3672,1.3672,1.68
2021-02-22,1.3787,1.3787,0.84
2021-02-23,1.3671,1.3671,-0.84
2021-02-24,1.3648,1.3648,-0.17
2021-02-25,1.3957,1.3957,2.26
2021-02-26,1.3682,1.3682,-1.97
2021-03-01,1.3884,1.3884,1.48
2021-03-02,1.379,1.379,-0.68
2021-03-03,1.4101,1.4101,2.26
2021-03-04,1.412,1.412,0.13
2021-03-05,1.3921,1.3921,-1.41
2021-03-08,1.385,1.385,-0.51
2021-03-09,1.3708,1.3708,-1.03
2021-03-10,1.3613,1.3613,-0.69
2021-03-11,1.3954,1.3954,2.5
2021-03-12,1.4227,1.4227,1.96
2021-03-15,1.4317,1.4317,0.63
2021-03-16,1.4365,1.4365,0.34
2021-03-17,1.4275,1.4275,-0.63
2021-03-18,1.4301,1.4301,0.18
2021-03-19,1.4126,1.4126,-1.22
2021-03-22,1.4283,1.4283,1.11
2021-03-23,1.4109,1.4109,-1.22
2021-03-24,1.3933,1.3933,-1.25
2021-03-25,1.3899,1.3899,-0.24
2021-03-26,1.401,1.401,0.8
2021-03-29,1.4263,1.4263,1.81
2021-03-30,1.4221,1.4221,-0.29
2021-03-31,1.4219,1.4219,-0.01
2021-04-01,1.4294,1.4294,0.53
2021-04-02,1.416,1.416,-0.94
2021-04-06,1.4159,1.4159,-0.01
2021-04-07,1.4302,1.4302,1.01
2021-04-08,1.4273,1.4273,-0.2
2021-04-09,1.4241,1.4241,-0.22
2021-04-12,1.4277,1.4277,0.25
2021-04-13,1.4179,1.4179,-0.69
2021-04-14,1.4243,1.4243,0.45
2021-04-15,1.4248,1.4248,0.04
2021-04-16,1.4452,1.4452,1.43
2021-04-19,1.4413,1.4413,-0.27
2021-04-20,1.4386,1.4386,-0.19
2021-04-21,1.4425,1.4425,0.27
2021-04-22,1.4428,1.4428,0.02
2021-04-23,1.4329,1.4329,-0.69
2021-04-26,1.4269,1.4269,-0.42
2021-04-27,1.4221,1.4221,-0.34
2021-04-28,1.4336,1.4336,0.81
2021-04-29,1.4484,1.4484,1.03
2021-04-30,1.4369,1.4369,-0.79
2021-05-06,1.4561,1.4561,1.34
2021-05-07,1.4639,1.4639,0.54
2021-05-10,1.4759,1.4759,0.82
2021-05-11,1.4676,1.4676,-0.56
2021-05-12,1.4823,1.4823,1
2021-05-13,1.4752,1.4752,-0.48
2021-05-14,1.4784,1.4784,0.22
2021-05-17,1.4859,1.4859,0.51
2021-05-18,1.4925,1.4925,0.44
2021-05-19,1.4873,1.4873,-0.35
2021-05-20,1.4672,1.4672,-1.35
2021-05-21,1.4717,1.4717,0.31
2021-05-24,1.4806,1.4806,0.6
2021-05-25,1.5041,1.5041,1.59
2021-05-26,1.5117,1.5117,0.51
2021-05-27,1.5193,1.5193,0.5
2021-05-28,1.5285,1.5285,0.61
2021-05-31,1.5396,1.5396,0.73
2021-06-01,1.5385,1.5385,-0.07
2021-06-02,1.5398,1.5398,0.08
2021-06-03,1.5363,1.5363,-0.23
2021-06-04,1.5326,1.5326,-0.24
2021-06-07,1.5179,1.5179,-0.96
2021-06-08,1.5203,1.5203,0.16
2021-06-09,1.5241,1.5241,0.25
2021-06-10,1.5245,1.5245,0.03
2021-06-11,1.5202,1.5202,-0.28
2021-06-15,1.506,1.506,-0.93
2021-06-16,1.5023,1.5023,-0.25
2021-06-17,1.5009,1.5009,-0.09
2021-06-18,1.4935,1.4935,-0.49
2021-06-21,1.4923,1.4923,-0.08
2021-06-22,1.4978,1.4978,0.37
2021-06-23,1.5156,1.5156,1.19
2021-06-24,1.515,1.515,-0.04
2021-06-25,1.5228,1.5228,0.51
2021-06-28,1.4972,1.4972,-1.68
2021-06-29,1.4931,1.4931,-0.27
2021-06-30,1.5007,1.5007,0.51
2021-07-01,1.5112,1.5112,0.7
2021-07-02,1.4957,1.4957,-1.03
2021-07-05,1.4915,1.4915,-0.28
2021-07-06,1.497,1.497,0.37
2021-07-07,1.4935,1.4935,-0.23
2021-07-08,1.4669,1.4669,-1.78
2021-07-09,1.4813,1.4813,0.98
2021-07-12,1.4724,1.4724,-0.6
2021-07-13,1.4812,1.4812,0.6
2021-07-14,1.4819,1.4819,0.05
2021-07-15,1.4911,1.4911,0.62
2021-07-16,1.4987,1.4987,0.51
2021-07-19,1.5011,1.5011,0.16
2021-07-20,1.4974,1.4974,-0.25
2021-07-21,1.4869,1.4869,-0.7
2021-07-22,1.5018,1.5018,1
2021-07-23,1.494,1.494,-0.52
2021-07-26,1.4624,1.4624,-2.12
2021-07-27,1.4195,1.4195,-2.93
2021-07-28,1.4174,1.4174,-0.15
2021-07-29,1.4198,1.4198,0.17
2021-07-30,1.4225,1.4225,0.19
2021-08-02,1.4172,1.4172,-0.37
2021-08-03,1.4063,1.4063,-0.77
2021-08-04,1.4186,1.4186,0.87
2021-08-05,1.417,1.417,-0.11
2021-08-06,1.4265,1.4265,0.67
2021-08-09,1.4465,1.4465,1.4
2021-08-10,1.4519,1.4519,0.37
2021-08-11,1.484,1.484,2.21
2021-08-12,1.5011,1.5011,1.15
2021-08-13,1.5,1.5,-0.07
2021-08-16,1.5116,1.5116,0.77
2021-08-17,1.4905,1.4905,-1.4
2021-08-18,1.4974,1.4974,0.46
2021-08-19,1.4813,1.4813,-1.08
2021-08-20,1.4838,1.4838,0.17
