日期,单位净值,累计净值,涨跌幅
2022-07-27,1.4367,1.4367,-0.37
2022-07-28,1.4411,1.4411,0.31
2022-07-29,1.4276,1.4276,-0.94
2022-08-01,1.4285,1.4285,0.06
2022-08-02,1.3969,1.3969,-2.21
2022-08-03,1.38,1.38,-1.21
2022-08-04,1.39,1.39,0.72
2022-08-05,1.3978,1.3978,0.56
2022-08-08,1.4105,1.4105,0.91
2022-08-09,1.4144,1.4144,0.28
2022-08-10,1.4106,1.4106,-0.27
2022-08-11,1.4269,1.4269,1.16
2022-08-12,1.4365,1.4365,0.67
2022-08-15,1.4362,1.4362,-0.02
2022-08-16,1.4387,1.4387,0.17
2022-08-17,1.4448,1.4448,0.42
2022-08-18,1.4329,1.4329,-0.82
2022-08-19,1.4459,1.4459,0.91
2022-08-22,1.4571,1.4571,0.77
2022-08-23,1.4576,1.4576,0.03
2022-08-24,1.4434,1.4434,-0.97
2022-08-25,1.4771,1.4771,2.33
2022-08-26,1.4734,1.4734,-0.25
2022-08-29,1.4829,1.4829,0.64
2022-08-30,1.4849,1.4849,0.13
2022-08-31,1.4771,1.4771,-0.53
2022-09-01,1.4927,1.4927,1.06
2022-09-02,1.4899,1.4899,-0.19
2022-09-05,1.5168,1.5168,1.81
2022-09-06,1.5326,1.5326,1.04
2022-09-07,1.5339,1.5339,0.08
2022-09-08,1.5354,1.5354,0.1
2022-09-09,1.5528,1.5528,1.13
2022-09-13,1.5442,1.5442,-0.55
2022-09-14,1.5338,1.5338,-0.67
2022-09-15,1.5405,1.5405,0.44
2022-09-16,1.4995,1.4995,-2.66
2022-09-19,1.5004,1.5004,0.06
2022-09-20,1.4934,1.4934,-0.47
2022-09-21,1.5049,1.5049,0.77
2022-09-22,1.499,1.499,-0.39
2022-09-23,1.4868,1.4868,-0.81
2022-09-26,1.4618,1.4618,-1.68
2022-09-27,1.4769,1.4769,1.03
2022-09-28,1.4645,1.4645,-0.84
2022-09-29,1.4534,1.4534,-0.76
2022-09-30,1.4591,1.4591,0.39
2022-10-10,1.4648,1.4648,0.39
2022-10-11,1.4632,1.4632,-0.11
2022-10-12,1.48,1.48,1.15
2022-10-13,1.4674,1.4674,-0.85
2022-10-14,1.4771,1.4771,0.66
2022-10-17,1.4719,1.4719,-0.35
2022-10-18,1.4679,1.4679,-0.27
2022-10-19,1.4615,1.4615,-0.44
2022-10-20,1.451,1.451,-0.72
2022-10-21,1.4556,1.4556,0.32
2022-10-24,1.4245,1.4245,-2.14
2022-10-25,1.417,1.417,-0.53
2022-10-26,1.4072,1.4072,-0.69
2022-10-27,1.4135,1.4135,0.45
2022-10-28,1.39,1.39,-1.66
2022-10-31,1.3567,1.3567,-2.4
2022-11-01,1.3688,1.3688,0.89
2022-11-02,1.3857,1.3857,1.23
2022-11-03,1.3745,1.3745,-0.81
2022-11-04,1.3966,1.3966,1.61
2022-11-07,1.4029,1.4029,0.45
2022-11-08,1.4029,1.4029,0
2022-11-09,1.4014,1.4014,-0.11
2022-11-10,1.4039,1.4039,0.18
2022-11-11,1.4379,1.4379,2.42
2022-11-14,1.4337,1.4337,-0.29
2022-11-15,1.4402,1.4402,0.45
2022-11-16,1.4363,1.4363,-0.27
2022-11-17,1.4317,1.4317,-0.32
2022-11-18,1.4243,1.4243,-0.52
2022-11-21,1.4191,1.4191,-0.37
2022-11-22,1.4333,1.4333,1
2022-11-23,1.4421,1.4421,0.61
2022-11-24,1.4482,1.4482,0.42
2022-11-25,1.474,1.474,1.78
2022-11-28,1.4665,1.4665,-0.51
2022-11-29,1.5062,1.5062,2.71
2022-11-30,1.5037,1.5037,-0.17
2022-12-01,1.4945,1.4945,-0.61
2022-12-02,1.4838,1.4838,-0.72
2022-12-05,1.5072,1.5072,1.58
2022-12-06,1.5009,1.5009,-0.42
2022-12-07,1.4926,1.4926,-0.55
2022-12-08,1.4973,1.4973,0.31
2022-12-09,1.4829,1.4829,-0.96
2022-12-12,1.4608,1.4608,-1.49
2022-12-13,1.4679,1.4679,0.49
2022-12-14,1.4626,1.4626,-0.36
2022-12-15,1.4478,1.4478,-1.01
2022-12-16,1.4622,1.4622,0.99
2022-12-19,1.4378,1.4378,-1.67
2022-12-20,1.4247,1.4247,-0.91
2022-12-21,1.4244,1.4244,-0.02
2022-12-22,1.4167,1.4167,-0.54
2022-12-23,1.4119,1.4119,-0.34
2022-12-26,1.4098,1.4098,-0.15
2022-12-27,1.4255,1.4255,1.11
2022-12-28,1.4264,1.4264,0.06
2022-12-29,1.4164,1.4164,-0.7
2022-12-30,1.4255,1.4255,0.64
2022-12-31,1.4252,1.4252,-0.02
2023-01-03,1.4329,1.4329,0.52
2023-01-04,1.4422,1.4422,0.65
2023-01-05,1.4418,1.4418,-0.03
2023-01-06,1.4403,1.4403,-0.1
2023-01-09,1.4396,1.4396,-0.05
2023-01-10,1.4302,1.4302,-0.65
2023-01-11,1.4354,1.4354,0.36
2023-01-12,1.4334,1.4334,-0.14
2023-01-13,1.4461,1.4461,0.89
2023-01-16,1.4505,1.4505,0.3
2023-01-17,1.4477,1.4477,-0.19
2023-01-18,1.4528,1.4528,0.35
2023-01-19,1.4572,1.4572,0.3
2023-01-20,1.4691,1.4691,0.82
2023-01-30,1.468,1.468,-0.07
2023-01-31,1.4706,1.4706,0.18
2023-02-01,1.4775,1.4775,0.47
2023-02-02,1.4784,1.4784,0.06
2023-02-03,1.4675,1.4675,-0.74
2023-02-06,1.4645,1.4645,-0.2
2023-02-07,1.4702,1.4702,0.39
2023-02-08,1.4617,1.4617,-0.58
2023-02-09,1.4734,1.4734,0.8
2023-02-10,1.4775,1.4775,0.28
2023-02-13,1.4824,1.4824,0.33
2023-02-14,1.49,1.49,0.51
2023-02-15,1.486,1.486,-0.27
2023-02-16,1.4791,1.4791,-0.46
2023-02-17,1.4746,1.4746,-0.3
2023-02-20,1.5071,1.5071,2.2
2023-02-21,1.5208,1.5208,0.91
2023-02-22,1.5211,1.5211,0.02
2023-02-23,1.5213,1.5213,0.01
2023-02-24,1.5179,1.5179,-0.22
2023-02-27,1.5114,1.5114,-0.43
2023-02-28,1.5193,1.5193,0.52
2023-03-01,1.5298,1.5298,0.69
2023-03-02,1.5384,1.5384,0.56
2023-03-03,1.5514,1.5514,0.85
2023-03-06,1.5491,1.5491,-0.15
2023-03-07,1.544,1.544,-0.33
2023-03-08,1.5438,1.5438,-0.01
2023-03-09,1.5403,1.5403,-0.23
2023-03-10,1.515,1.515,-1.64
2023-03-13,1.5345,1.5345,1.29
2023-03-14,1.5258,1.5258,-0.57
2023-03-15,1.5507,1.5507,1.63
2023-03-16,1.5369,1.5369,-0.89
2023-03-17,1.5549,1.5549,1.17
2023-03-20,1.5504,1.5504,-0.29
2023-03-21,1.5447,1.5447,-0.37
2023-03-22,1.5539,1.5539,0.6
2023-03-23,1.555,1.555,0.07
2023-03-24,1.5444,1.5444,-0.68
2023-03-27,1.5326,1.5326,-0.76
2023-03-28,1.5365,1.5365,0.25
2023-03-29,1.53,1.53,-0.42
2023-03-30,1.537,1.537,0.46
2023-03-31,1.5404,1.5404,0.22
2023-04-03,1.5532,1.5532,0.83
2023-04-04,1.5616,1.5616,0.54
2023-04-06,1.5495,1.5495,-0.77
2023-04-07,1.548,1.548,-0.1
2023-04-10,1.5515,1.5515,0.23
2023-04-11,1.568,1.568,1.06
2023-04-12,1.5907,1.5907,1.45
2023-04-13,1.5932,1.5932,0.16
2023-04-14,1.5883,1.5883,-0.31
2023-04-17,1.607,1.607,1.18
2023-04-18,1.6091,1.6091,0.13
2023-04-19,1.6103,1.6103,0.07
2023-04-20,1.6216,1.6216,0.7
2023-04-21,1.6023,1.6023,-1.19
2023-04-24,1.6042,1.6042,0.12
2023-04-25,1.6153,1.6153,0.69
2023-04-26,1.6165,1.6165,0.07
2023-04-27,1.6209,1.6209,0.27
2023-04-28,1.6448,1.6448,1.47
2023-05-04,1.683,1.683,2.32
2023-05-05,1.6852,1.6852,0.13
2023-05-08,1.7275,1.7275,2.51
2023-05-09,1.7102,1.7102,-1
2023-05-10,1.6735,1.6735,-2.15
2023-05-11,1.6687,1.6687,-0.29
2023-05-12,1.6527,1.6527,-0.96
2023-05-15,1.6474,1.6474,-0.32
2023-05-16,1.6318,1.6318,-0.95
2023-05-17,1.6271,1.6271,-0.29
2023-05-18,1.6427,1.6427,0.96
2023-05-19,1.6222,1.6222,-1.25
2023-05-22,1.6202,1.6202,-0.12
2023-05-23,1.5979,1.5979,-1.38
2023-05-24,1.5774,1.5774,-1.28
2023-05-25,1.5693,1.5693,-0.51
2023-05-26,1.5902,1.5902,1.33
2023-05-29,1.5981,1.5981,0.5
2023-05-30,1.604,1.604,0.37
2023-05-31,1.5933,1.5933,-0.67
2023-06-01,1.6001,1.6001,0.43
2023-06-02,1.6017,1.6017,0.1
2023-06-05,1.618,1.618,1.02
2023-06-06,1.6072,1.6072,-0.67
2023-06-07,1.6211,1.6211,0.86
2023-06-08,1.6321,1.6321,0.68
2023-06-09,1.6332,1.6332,0.07
2023-06-12,1.6215,1.6215,-0.72
2023-06-13,1.6201,1.6201,-0.09
2023-06-14,1.6106,1.6106,-0.59
2023-06-15,1.6129,1.6129,0.14
2023-06-16,1.6094,1.6094,-0.22
2023-06-19,1.5877,1.5877,-1.35
2023-06-20,1.5733,1.5733,-0.91
2023-06-21,1.5611,1.5611,-0.78
2023-06-26,1.535,1.535,-1.67
2023-06-27,1.5636,1.5636,1.86
2023-06-28,1.5704,1.5704,0.43
2023-06-29,1.5667,1.5667,-0.24
2023-06-30,1.5731,1.5731,0.41
2023-07-03,1.5933,1.5933,1.28
2023-07-04,1.5871,1.5871,-0.39
2023-07-05,1.5846,1.5846,-0.16
2023-07-06,1.5815,1.5815,-0.2
2023-07-07,1.585,1.585,0.22
2023-07-10,1.5902,1.5902,0.33
2023-07-11,1.5935,1.5935,0.21
2023-07-12,1.5883,1.5883,-0.33
2023-07-13,1.6105,1.6105,1.4
2023-07-14,1.6141,1.6141,0.22
2023-07-17,1.6035,1.6035,-0.66
2023-07-18,1.6009,1.6009,-0.16
2023-07-19,1.6126,1.6126,0.73
2023-07-20,1.604,1.604,-0.53
2023-07-21,1.603,1.603,-0.06
2023-07-24,1.6041,1.6041,0.07
2023-07-25,1.632,1.632,1.74
2023-07-26,1.629,1.629,-0.18
2023-07-27,1.6319,1.6319,0.18
2023-07-28,1.6556,1.6556,1.45
2023-07-31,1.669,1.669,0.81
2023-08-01,1.6726,1.6726,0.22
2023-08-02,1.6517,1.6517,-1.25
2023-08-03,1.654,1.654,0.14
2023-08-04,1.6568,1.6568,0.17
2023-08-07,1.6468,1.6468,-0.6
2023-08-08,1.646,1.646,-0.05
2023-08-09,1.6359,1.6359,-0.61
2023-08-10,1.6385,1.6385,0.16
2023-08-11,1.6147,1.6147,-1.45
2023-08-14,1.6154,1.6154,0.04
2023-08-15,1.6235,1.6235,0.5
2023-08-16,1.6182,1.6182,-0.33
2023-08-17,1.6168,1.6168,-0.09
2023-08-18,1.6105,1.6105,-0.39
2023-08-21,1.6009,1.6009,-0.6
2023-08-22,1.6198,1.6198,1.18
2023-08-23,1.6181,1.6181,-0.1
2023-08-24,1.6093,1.6093,-0.54
2023-08-25,1.6095,1.6095,0.01
2023-08-28,1.6297,1.6297,1.26
2023-08-29,1.6284,1.6284,-0.08
2023-08-30,1.6158,1.6158,-0.77
2023-08-31,1.6047,1.6047,-0.69
2023-09-01,1.616,1.616,0.7
2023-09-04,1.646,1.646,1.86
2023-09-05,1.6294,1.6294,-1.01
2023-09-06,1.6265,1.6265,-0.18
2023-09-07,1.6215,1.6215,-0.31
2023-09-08,1.6122,1.6122,-0.57
2023-09-11,1.625,1.625,0.79
2023-09-12,1.622,1.622,-0.18
2023-09-13,1.6261,1.6261,0.25
2023-09-14,1.6381,1.6381,0.74
2023-09-15,1.638,1.638,-0.01
2023-09-18,1.6365,1.6365,-0.09
2023-09-19,1.6463,1.6463,0.6
2023-09-20,1.6511,1.6511,0.29
2023-09-21,1.6389,1.6389,-0.74
2023-09-22,1.6503,1.6503,0.7
2023-09-25,1.6469,1.6469,-0.21
2023-09-26,1.6436,1.6436,-0.2
2023-09-27,1.6394,1.6394,-0.26
2023-09-28,1.6386,1.6386,-0.05
2023-10-09,1.6328,1.6328,-0.35
2023-10-10,1.617,1.617,-0.97
2023-10-11,1.6132,1.6132,-0.24
2023-10-12,1.6323,1.6323,1.18
2023-10-13,1.6296,1.6296,-0.17
2023-10-16,1.6372,1.6372,0.47
2023-10-17,1.6447,1.6447,0.46
2023-10-18,1.607,1.637,-0.47
2023-10-19,1.5787,1.6087,-1.76
2023-10-20,1.5693,1.5993,-0.6
2023-10-23,1.5479,1.5779,-1.36
2023-10-24,1.5593,1.5893,0.74
2023-10-25,1.5743,1.6043,0.96
2023-10-26,1.5813,1.6113,0.44
2023-10-27,1.5854,1.6154,0.26
2023-10-30,1.5601,1.5901,-1.6
2023-10-31,1.562,1.592,0.12
2023-11-01,1.5623,1.5923,0.02
2023-11-02,1.5665,1.5965,0.27
2023-11-03,1.5589,1.5889,-0.49
2023-11-06,1.5568,1.5868,-0.13
2023-11-07,1.5572,1.5872,0.03
2023-11-08,1.5578,1.5878,0.04
2023-11-09,1.5317,1.5917,0.25
2023-11-10,1.5215,1.5815,-0.67
2023-11-13,1.5283,1.5883,0.45
2023-11-14,1.5281,1.5881,-0.01
2023-11-15,1.539,1.599,0.71
2023-11-16,1.539,1.599,0
2023-11-17,1.5355,1.5955,-0.23
2023-11-20,1.5382,1.5982,0.18
2023-11-21,1.5427,1.6027,0.29
2023-11-22,1.5404,1.6004,-0.15
2023-11-23,1.5459,1.6059,0.36
2023-11-24,1.5454,1.6054,-0.03
2023-11-27,1.5385,1.5985,-0.45
2023-11-28,1.5374,1.5974,-0.07
2023-11-29,1.524,1.584,-0.87
2023-11-30,1.5295,1.5895,0.36
2023-12-01,1.5367,1.5967,0.47
2023-12-04,1.5391,1.5991,0.16
2023-12-05,1.5163,1.5763,-1.48
2023-12-06,1.5143,1.5743,-0.13
2023-12-07,1.517,1.577,0.18
2023-12-08,1.5121,1.5721,-0.32
2023-12-11,1.509,1.589,1.12
2023-12-12,1.5174,1.5974,0.56
2023-12-13,1.5059,1.5859,-0.76
2023-12-14,1.5039,1.5839,-0.13
2023-12-15,1.4949,1.5749,-0.6
2023-12-18,1.4938,1.5738,-0.07
2023-12-19,1.493,1.573,-0.05
2023-12-20,1.4902,1.5702,-0.19
2023-12-21,1.4867,1.5667,-0.23
2023-12-22,1.4872,1.5672,0.03
2023-12-25,1.4877,1.5677,0.03
2023-12-26,1.4866,1.5666,-0.07
2023-12-27,1.4965,1.5765,0.67
2023-12-28,1.4911,1.5711,-0.36
2023-12-29,1.4994,1.5794,0.56
2023-12-31,1.4992,1.5792,-0.01
2024-01-02,1.5142,1.5942,1
2024-01-03,1.5322,1.6122,1.19
2024-01-04,1.5439,1.6239,0.76
2024-01-05,1.5489,1.6289,0.32
2024-01-08,1.5355,1.6155,-0.87
2024-01-09,1.5442,1.6242,0.57
2024-01-10,1.534,1.614,-0.66
2024-01-11,1.515,1.605,-0.59
2024-01-12,1.5206,1.6106,0.37
2024-01-15,1.5307,1.6207,0.66
2024-01-16,1.5382,1.6282,0.49
2024-01-17,1.5195,1.6095,-1.22
2024-01-18,1.5098,1.5998,-0.64
2024-01-19,1.5014,1.5914,-0.56
2024-01-22,1.4614,1.5514,-2.66
2024-01-23,1.4744,1.5644,0.89
2024-01-24,1.5075,1.5975,2.24
2024-01-25,1.5496,1.6396,2.79
2024-01-26,1.5694,1.6594,1.28
2024-01-29,1.5726,1.6626,0.2
2024-01-30,1.5548,1.6448,-1.13
2024-01-31,1.5535,1.6435,-0.08
2024-02-01,1.5372,1.6272,-1.05
2024-02-02,1.5375,1.6275,0.02
2024-02-05,1.5358,1.6258,-0.11
2024-02-06,1.5498,1.6498,1.56
2024-02-07,1.5698,1.6698,1.29
2024-02-08,1.5666,1.6666,-0.2
2024-02-19,1.6025,1.7025,2.29
2024-02-20,1.6161,1.7161,0.85
2024-02-21,1.6227,1.7227,0.41
2024-02-22,1.6443,1.7443,1.33
2024-02-23,1.6434,1.7434,-0.05
2024-02-26,1.6084,1.7084,-2.13
2024-02-27,1.6169,1.7169,0.53
2024-02-28,1.6036,1.7036,-0.82
2024-02-29,1.6182,1.7182,0.91
2024-03-01,1.6183,1.7183,0.01
2024-03-04,1.6264,1.7264,0.5
2024-03-05,1.6376,1.7376,0.69
2024-03-06,1.6371,1.7371,-0.03
2024-03-07,1.6333,1.7433,0.38
2024-03-08,1.6428,1.7528,0.58
2024-03-11,1.6324,1.7424,-0.63
2024-03-12,1.5953,1.7053,-2.27
2024-03-13,1.5909,1.7009,-0.28
2024-03-14,1.5958,1.7058,0.31
2024-03-15,1.6,1.71,0.26
2024-03-18,1.5994,1.7094,-0.04
2024-03-19,1.5928,1.7028,-0.41
2024-03-20,1.6019,1.7119,0.57
2024-03-21,1.6084,1.7184,0.41
2024-03-22,1.6027,1.7127,-0.35
2024-03-25,1.6055,1.7155,0.17
2024-03-26,1.6068,1.7168,0.08
2024-03-27,1.6042,1.7142,-0.16
2024-03-28,1.6003,1.7103,-0.24
2024-03-29,1.6224,1.7324,1.38
2024-04-01,1.6263,1.7363,0.24
2024-04-02,1.6355,1.7455,0.57
2024-04-03,1.6485,1.7585,0.79
2024-04-08,1.6552,1.7652,0.41
2024-04-09,1.646,1.756,-0.56
2024-04-10,1.6398,1.7598,0.23
2024-04-11,1.6535,1.7735,0.84
2024-04-12,1.6518,1.7718,-0.1
2024-04-15,1.6819,1.8019,1.82
2024-04-16,1.6805,1.8005,-0.08
2024-04-17,1.7067,1.8267,1.56
2024-04-18,1.71,1.83,0.19
2024-04-19,1.7126,1.8326,0.15
2024-04-22,1.6819,1.8019,-1.79
2024-04-23,1.6592,1.7792,-1.35
2024-04-24,1.656,1.776,-0.19
2024-04-25,1.6674,1.7874,0.69
2024-04-26,1.6496,1.7696,-1.07
2024-04-29,1.6448,1.7648,-0.29
2024-04-30,1.6515,1.7715,0.41
2024-05-06,1.662,1.782,0.64
2024-05-07,1.6635,1.7835,0.09
2024-05-08,1.6697,1.7897,0.37
2024-05-09,1.6803,1.8003,0.63
2024-05-10,1.6735,1.8085,0.49
2024-05-13,1.684,1.819,0.63
2024-05-14,1.6778,1.8128,-0.37
2024-05-15,1.6755,1.8105,-0.14
2024-05-16,1.6772,1.8122,0.1
2024-05-17,1.6889,1.8239,0.7
2024-05-20,1.7046,1.8396,0.93
2024-05-21,1.7087,1.8437,0.24
2024-05-22,1.705,1.84,-0.22
2024-05-23,1.6892,1.8242,-0.93
2024-05-24,1.6878,1.8228,-0.08
2024-05-27,1.714,1.849,1.55
2024-05-28,1.7088,1.8438,-0.3
2024-05-29,1.7098,1.8448,0.06
2024-05-30,1.6985,1.8335,-0.66
2024-05-31,1.6981,1.8331,-0.02
2024-06-03,1.6847,1.8197,-0.79
2024-06-04,1.6885,1.8235,0.23
2024-06-05,1.6666,1.8016,-1.3
2024-06-06,1.6713,1.8063,0.28
2024-06-07,1.6866,1.8216,0.92
2024-06-11,1.6428,1.7928,-1.71
2024-06-12,1.6602,1.8102,1.06
2024-06-13,1.6437,1.7937,-0.99
2024-06-14,1.6448,1.7948,0.07
2024-06-17,1.6282,1.7782,-1.01
2024-06-18,1.6342,1.7842,0.37
2024-06-19,1.6348,1.7848,0.04
2024-06-20,1.6345,1.7845,-0.02
2024-06-21,1.6338,1.7838,-0.04
2024-06-24,1.6162,1.7662,-1.08
2024-06-25,1.6221,1.7721,0.37
2024-06-26,1.6303,1.7803,0.51
2024-06-27,1.6297,1.7797,-0.04
2024-06-28,1.6444,1.7944,0.9
2024-06-30,1.6444,1.7944,0
2024-07-01,1.6739,1.8239,1.79
2024-07-02,1.6777,1.8277,0.23
2024-07-03,1.6632,1.8132,-0.86
2024-07-04,1.6574,1.8074,-0.35
2024-07-05,1.6471,1.7971,-0.62
2024-07-08,1.6389,1.7889,-0.5
2024-07-09,1.6568,1.8068,1.09
2024-07-10,1.6196,1.7796,-1.64
2024-07-11,1.6221,1.7821,0.15
2024-07-12,1.6219,1.7819,-0.01
2024-07-15,1.6362,1.7962,0.88
2024-07-16,1.6313,1.7913,-0.3
2024-07-17,1.6221,1.7821,-0.56
2024-07-18,1.6287,1.7887,0.41
2024-07-19,1.6165,1.7765,-0.75
2024-07-22,1.6024,1.7624,-0.87
2024-07-23,1.5947,1.7547,-0.48
2024-07-24,1.5967,1.7567,0.13
2024-07-25,1.5874,1.7474,-0.58
2024-07-26,1.5774,1.7374,-0.63
2024-07-29,1.5844,1.7444,0.44
2024-07-30,1.5729,1.7329,-0.73
2024-07-31,1.5871,1.7471,0.9
2024-08-01,1.5878,1.7478,0.04
2024-08-02,1.5863,1.7463,-0.09
2024-08-05,1.5692,1.7292,-1.08
2024-08-06,1.563,1.723,-0.4
2024-08-07,1.5696,1.7296,0.42
2024-08-08,1.5711,1.7311,0.1
2024-08-09,1.5717,1.7317,0.04
2024-08-12,1.5764,1.7364,0.3
2024-08-13,1.5718,1.7418,0.34
2024-08-14,1.5696,1.7396,-0.14
2024-08-15,1.5843,1.7543,0.94
2024-08-16,1.5896,1.7596,0.33
2024-08-19,1.6109,1.7809,1.34
2024-08-20,1.5962,1.7662,-0.91
2024-08-21,1.5852,1.7552,-0.69
2024-08-22,1.5894,1.7594,0.26
2024-08-23,1.5868,1.7568,-0.16
2024-08-26,1.5873,1.7573,0.03
2024-08-27,1.5956,1.7656,0.52
2024-08-28,1.5863,1.7563,-0.58
2024-08-29,1.5553,1.7253,-1.95
2024-08-30,1.5467,1.7167,-0.55
2024-09-02,1.5543,1.7243,0.49
2024-09-03,1.5368,1.7068,-1.13
2024-09-04,1.532,1.702,-0.31
2024-09-05,1.5284,1.6984,-0.23
2024-09-06,1.519,1.689,-0.62
2024-09-09,1.4847,1.6647,-1.6
2024-09-10,1.4867,1.6667,0.13
2024-09-11,1.4525,1.6325,-2.3
2024-09-12,1.4592,1.6392,0.46
2024-09-13,1.455,1.635,-0.29
2024-09-18,1.474,1.654,1.31
2024-09-19,1.4761,1.6561,0.14
2024-09-20,1.4747,1.6547,-0.09
2024-09-23,1.4911,1.6711,1.11
2024-09-24,1.5528,1.7328,4.14
2024-09-25,1.5754,1.7554,1.46
2024-09-26,1.6202,1.8002,2.84
2024-09-27,1.6235,1.8035,0.2
2024-09-30,1.7119,1.8919,5.45
2024-10-08,1.7314,1.9114,1.14
2024-10-09,1.6112,1.7912,-6.94
2024-10-10,1.6747,1.8547,3.94
2024-10-11,1.6432,1.8232,-1.88
2024-10-14,1.692,1.872,2.97
2024-10-15,1.6576,1.8376,-2.03
2024-10-16,1.6742,1.8642,1.6
2024-10-17,1.6537,1.8437,-1.22
2024-10-18,1.6629,1.8529,0.56
2024-10-21,1.6522,1.8422,-0.64
2024-10-22,1.6597,1.8497,0.45
2024-10-23,1.6573,1.8473,-0.14
2024-10-24,1.6494,1.8394,-0.48
2024-10-25,1.6441,1.8341,-0.32
2024-10-28,1.6497,1.8397,0.34
2024-10-29,1.6276,1.8176,-1.34
2024-10-30,1.6162,1.8062,-0.7
2024-10-31,1.6135,1.8035,-0.17
2024-11-01,1.6288,1.8188,0.95
2024-11-04,1.6434,1.8334,0.9
2024-11-05,1.662,1.852,1.13
2024-11-06,1.6574,1.8474,-0.28
2024-11-07,1.6728,1.8728,1.53
2024-11-08,1.6503,1.8503,-1.35
2024-11-11,1.6389,1.8389,-0.69
2024-11-12,1.6253,1.8253,-0.83
2024-11-13,1.634,1.834,0.54
2024-11-14,1.6232,1.8232,-0.66
2024-11-15,1.6198,1.8198,-0.21
2024-11-18,1.645,1.845,1.56
2024-11-19,1.6486,1.8486,0.22
2024-11-20,1.6516,1.8516,0.18
2024-11-21,1.6476,1.8476,-0.24
2024-11-22,1.6091,1.8091,-2.34
2024-11-25,1.6117,1.8117,0.16
2024-11-26,1.6158,1.8158,0.25
2024-11-27,1.6343,1.8343,1.14
2024-11-28,1.6286,1.8286,-0.35
2024-11-29,1.6328,1.8328,0.26
2024-12-02,1.6346,1.8346,0.11
2024-12-03,1.6536,1.8536,1.16
2024-12-04,1.6575,1.8575,0.24
2024-12-05,1.6565,1.8565,-0.06
2024-12-06,1.6656,1.8756,1.15
2024-12-09,1.6707,1.8807,0.31
2024-12-10,1.6724,1.8824,0.1
2024-12-11,1.6728,1.8828,0.02
2024-12-12,1.6797,1.8897,0.41
2024-12-13,1.6497,1.8597,-1.79
2024-12-16,1.6652,1.8752,0.94
2024-12-17,1.6613,1.8713,-0.23
2024-12-18,1.6728,1.8828,0.69
2024-12-19,1.6579,1.8679,-0.89
2024-12-20,1.6474,1.8574,-0.63
2024-12-23,1.6521,1.8621,0.29
2024-12-24,1.6675,1.8775,0.93
2024-12-25,1.6773,1.8873,0.59
2024-12-26,1.671,1.881,-0.38
2024-12-27,1.6745,1.8845,0.21
2024-12-30,1.6866,1.8966,0.72
2024-12-31,1.6747,1.8847,-0.71
2025-01-02,1.6414,1.8514,-1.99
2025-01-03,1.6247,1.8347,-1.02
2025-01-06,1.6285,1.8385,0.23
2025-01-07,1.6318,1.8418,0.2
2025-01-08,1.639,1.849,0.44
2025-01-09,1.6003,1.8303,-1.14
2025-01-10,1.5848,1.8148,-0.97
2025-01-13,1.5705,1.8005,-0.9
2025-01-14,1.5911,1.8211,1.31
2025-01-15,1.5933,1.8233,0.14
2025-01-16,1.6063,1.8363,0.82
2025-01-17,1.6041,1.8341,-0.14
2025-01-20,1.6037,1.8337,-0.02
2025-01-21,1.5936,1.8236,-0.63
2025-01-22,1.5722,1.8022,-1.34
2025-01-23,1.595,1.825,1.45
2025-01-24,1.6002,1.8302,0.33
2025-01-27,1.6213,1.8513,1.32
2025-02-05,1.5941,1.8241,-1.68
2025-02-06,1.5947,1.8247,0.04
2025-02-07,1.5962,1.8262,0.09
2025-02-10,1.5944,1.8244,-0.11
2025-02-11,1.6097,1.8397,0.96
2025-02-12,1.6138,1.8438,0.25
2025-02-13,1.6106,1.8456,0.11
2025-02-14,1.6122,1.8472,0.1
2025-02-17,1.6106,1.8456,-0.1
2025-02-18,1.6105,1.8455,-0.01
2025-02-19,1.6104,1.8454,-0.01
2025-02-20,1.6077,1.8427,-0.17
2025-02-21,1.594,1.829,-0.85
2025-02-24,1.5928,1.8278,-0.08
2025-02-25,1.5799,1.8149,-0.81
2025-02-26,1.5904,1.8254,0.66
2025-02-27,1.6031,1.8381,0.8
2025-02-28,1.5958,1.8308,-0.46
2025-03-03,1.5974,1.8324,0.1
2025-03-04,1.5972,1.8322,-0.01
2025-03-05,1.61,1.845,0.8
2025-03-06,1.6025,1.8375,-0.47
2025-03-07,1.6001,1.8351,-0.15
2025-03-10,1.5877,1.8277,-0.46
2025-03-11,1.5975,1.8375,0.62
2025-03-12,1.5953,1.8353,-0.14
2025-03-13,1.603,1.843,0.48
2025-03-14,1.6157,1.8557,0.79
2025-03-17,1.6204,1.8604,0.29
2025-03-18,1.6189,1.8589,-0.09
2025-03-19,1.6287,1.8687,0.61
2025-03-20,1.6218,1.8618,-0.42
2025-03-21,1.617,1.857,-0.3
2025-03-24,1.6269,1.8669,0.61
2025-03-25,1.6371,1.8771,0.63
2025-03-26,1.6324,1.8724,-0.29
2025-03-27,1.6356,1.8756,0.2
2025-03-28,1.631,1.871,-0.28
2025-03-31,1.6319,1.8719,0.06
2025-04-01,1.6355,1.8755,0.22
2025-04-02,1.6467,1.8867,0.68
2025-04-03,1.6502,1.8902,0.21
2025-04-07,1.5689,1.8089,-4.93
2025-04-08,1.6004,1.8404,2.01
2025-04-09,1.5967,1.8367,-0.23
2025-04-10,1.5949,1.8449,0.51
