日期,单位净值,累计净值,涨跌幅
2024-07-15,1.0815,1.0815,-0.75
2024-07-16,1.0691,1.0691,-1.15
2024-07-17,1.0611,1.0611,-0.75
2024-07-18,1.0693,1.0693,0.77
2024-07-19,1.0503,1.0503,-1.78
2024-07-22,1.0592,1.0592,0.85
2024-07-23,1.0592,1.0592,0
2024-07-24,1.0637,1.0637,0.42
2024-07-25,1.0429,1.0429,-1.96
2024-07-26,1.0407,1.0407,-0.21
2024-07-29,1.0514,1.0514,1.03
2024-07-30,1.0368,1.0368,-1.39
2024-07-31,1.0506,1.0506,1.33
2024-08-01,1.0517,1.0517,0.1
2024-08-02,1.0471,1.0471,-0.44
2024-08-05,1.029,1.029,-1.73
2024-08-06,1.0265,1.0265,-0.24
2024-08-07,1.043,1.043,1.61
2024-08-08,1.0427,1.0427,-0.03
2024-08-09,1.0488,1.0488,0.59
2024-08-12,1.0482,1.0482,-0.06
2024-08-13,1.0529,1.0529,0.45
2024-08-14,1.0362,1.0522,-0.07
2024-08-15,1.0405,1.0565,0.41
2024-08-16,1.0488,1.0648,0.8
2024-08-19,1.06,1.076,1.07
2024-08-20,1.0551,1.0711,-0.46
2024-08-21,1.0502,1.0662,-0.46
2024-08-22,1.0509,1.0669,0.07
2024-08-23,1.0529,1.0689,0.19
2024-08-26,1.0575,1.0735,0.44
2024-08-27,1.0725,1.0885,1.42
2024-08-28,1.0647,1.0807,-0.73
2024-08-29,1.0641,1.0801,-0.06
2024-08-30,1.0619,1.0779,-0.21
2024-09-02,1.0533,1.0693,-0.81
2024-09-03,1.0454,1.0614,-0.75
2024-09-04,1.0367,1.0527,-0.83
2024-09-05,1.0342,1.0502,-0.24
2024-09-06,1.0333,1.0493,-0.09
2024-09-09,1.0172,1.0332,-1.56
2024-09-10,1.0116,1.0276,-0.55
2024-09-11,0.9959,1.0119,-1.55
2024-09-12,1.0055,1.0215,0.96
2024-09-13,1.0116,1.0276,0.61
2024-09-18,1.022,1.038,1.03
2024-09-19,1.0346,1.0506,1.23
2024-09-20,1.0407,1.0567,0.59
2024-09-23,1.0448,1.0608,0.39
2024-09-24,1.0822,1.0982,3.58
2024-09-25,1.0876,1.1036,0.5
2024-09-26,1.1181,1.1341,2.8
2024-09-27,1.1347,1.1507,1.48
2024-09-30,1.1696,1.1856,3.08
2024-10-08,1.2107,1.2267,3.51
2024-10-09,1.1662,1.1822,-3.68
2024-10-10,1.2098,1.2258,3.74
2024-10-11,1.2101,1.2261,0.02
2024-10-14,1.2123,1.2283,0.18
2024-10-15,1.1749,1.1909,-3.09
2024-10-16,1.1907,1.2067,1.34
2024-10-17,1.1708,1.1868,-1.67
2024-10-18,1.21,1.226,3.35
2024-10-21,1.1929,1.2089,-1.41
2024-10-22,1.2031,1.2191,0.86
2024-10-23,1.2077,1.2237,0.38
2024-10-24,1.2011,1.2171,-0.55
2024-10-25,1.1997,1.2157,-0.12
2024-10-28,1.2104,1.2264,0.89
2024-10-29,1.1967,1.2127,-1.13
2024-10-30,1.1813,1.1973,-1.29
2024-10-31,1.178,1.194,-0.28
2024-11-01,1.1861,1.2021,0.69
2024-11-04,1.1968,1.2128,0.9
2024-11-05,1.2189,1.2349,1.85
2024-11-06,1.2039,1.2199,-1.23
2024-11-07,1.2393,1.2553,2.94
2024-11-08,1.2181,1.2341,-1.71
2024-11-11,1.2023,1.2183,-1.3
2024-11-12,1.1781,1.1941,-2.01
2024-11-13,1.1585,1.1925,-0.14
2024-11-14,1.1391,1.1731,-1.67
2024-11-15,1.1404,1.1744,0.11
2024-11-18,1.1594,1.1934,1.67
2024-11-19,1.1665,1.2005,0.61
2024-11-20,1.1677,1.2017,0.1
2024-11-21,1.1641,1.1981,-0.31
2024-11-22,1.1386,1.1726,-2.19
2024-11-25,1.1339,1.1679,-0.41
2024-11-26,1.1296,1.1636,-0.38
2024-11-27,1.1449,1.1789,1.35
2024-11-28,1.1298,1.1638,-1.32
2024-11-29,1.137,1.171,0.64
2024-12-02,1.151,1.185,1.23
2024-12-03,1.1666,1.2006,1.36
2024-12-04,1.1672,1.2012,0.05
2024-12-05,1.1634,1.1974,-0.33
2024-12-06,1.1751,1.2091,1.01
2024-12-09,1.2029,1.2369,2.37
2024-12-10,1.192,1.226,-0.91
2024-12-11,1.1909,1.2249,-0.09
2024-12-12,1.2041,1.2381,1.11
2024-12-13,1.1816,1.2156,-1.87
2024-12-16,1.1825,1.2165,0.08
2024-12-17,1.1739,1.2079,-0.73
2024-12-18,1.1844,1.2184,0.89
2024-12-19,1.1745,1.2085,-0.84
2024-12-20,1.1673,1.2013,-0.61
2024-12-23,1.1827,1.2167,1.32
2024-12-24,1.198,1.232,1.29
2024-12-25,1.1983,1.2323,0.03
2024-12-26,1.1988,1.2328,0.04
2024-12-27,1.2065,1.2405,0.64
2024-12-30,1.2067,1.2407,0.02
2024-12-31,1.2117,1.2457,0.41
2025-01-02,1.1794,1.2134,-2.67
2025-01-03,1.1748,1.2088,-0.39
2025-01-06,1.1736,1.2076,-0.1
2025-01-07,1.166,1.2,-0.65
2025-01-08,1.1565,1.1905,-0.81
2025-01-09,1.1577,1.1917,0.1
2025-01-10,1.144,1.178,-1.18
2025-01-13,1.1355,1.1695,-0.74
2025-01-14,1.152,1.186,1.45
2025-01-15,1.1555,1.1895,0.3
2025-01-16,1.1633,1.1973,0.68
2025-01-17,1.1692,1.2032,0.51
2025-01-20,1.1778,1.2118,0.74
2025-01-21,1.1772,1.2112,-0.05
2025-01-22,1.1667,1.2007,-0.89
2025-01-23,1.1754,1.2094,0.75
2025-01-24,1.183,1.217,0.65
2025-01-27,1.1931,1.2271,0.85
2025-02-05,1.1809,1.2149,-1.02
2025-02-06,1.1919,1.2259,0.93
2025-02-07,1.187,1.221,-0.41
2025-02-10,1.1886,1.2226,0.13
2025-02-11,1.1801,1.2141,-0.72
2025-02-12,1.2031,1.2371,1.95
2025-02-13,1.1878,1.2218,-1.27
2025-02-14,1.1907,1.2367,1.25
2025-02-17,1.2048,1.2508,1.18
2025-02-18,1.2063,1.2523,0.12
2025-02-19,1.2031,1.2491,-0.27
2025-02-20,1.2013,1.2473,-0.15
2025-02-21,1.2075,1.2535,0.52
2025-02-24,1.2145,1.2605,0.58
2025-02-25,1.1993,1.2453,-1.25
2025-02-26,1.2273,1.2733,2.33
2025-02-27,1.2262,1.2722,-0.09
2025-02-28,1.198,1.244,-2.3
2025-03-03,1.2047,1.2507,0.56
2025-03-04,1.2024,1.2484,-0.19
2025-03-05,1.2286,1.2746,2.18
2025-03-06,1.2398,1.2858,0.91
2025-03-07,1.244,1.29,0.34
2025-03-10,1.2475,1.2935,0.28
2025-03-11,1.2548,1.3008,0.59
2025-03-12,1.2531,1.2991,-0.14
2025-03-13,1.2537,1.2997,0.05
2025-03-14,1.2586,1.3046,0.39
2025-03-17,1.2699,1.3159,0.9
2025-03-18,1.2862,1.3322,1.28
2025-03-19,1.2896,1.3356,0.26
2025-03-20,1.2787,1.3247,-0.85
2025-03-21,1.2641,1.3101,-1.14
2025-03-24,1.2644,1.3104,0.02
2025-03-25,1.2545,1.3005,-0.78
2025-03-26,1.2552,1.3012,0.06
2025-03-27,1.2613,1.3073,0.49
2025-03-28,1.2511,1.2971,-0.81
2025-03-31,1.2434,1.2894,-0.62
2025-04-01,1.2554,1.3014,0.97
2025-04-02,1.2624,1.3084,0.56
2025-04-03,1.2492,1.2952,-1.05
2025-04-07,1.1346,1.1806,-9.17
2025-04-08,1.149,1.195,1.27
2025-04-09,1.1521,1.1981,0.27
2025-04-10,1.1686,1.2146,1.43
2025-04-11,1.179,1.225,0.89
2025-04-14,1.2055,1.2515,2.25
2025-04-15,1.211,1.257,0.46
2025-04-16,1.2024,1.2484,-0.71
2025-04-17,1.206,1.252,0.3
2025-04-18,1.2053,1.2513,-0.06
2025-04-21,1.2055,1.2515,0.02
2025-04-22,1.2175,1.2635,1
2025-04-23,1.2259,1.2719,0.69
2025-04-24,1.2231,1.2691,-0.23
2025-04-25,1.2226,1.2686,-0.04
2025-04-28,1.2347,1.2807,0.99
2025-04-29,1.2305,1.2765,-0.34
2025-04-30,1.2356,1.2816,0.41
2025-05-06,1.2474,1.2934,0.96
2025-05-07,1.2563,1.3023,0.71
2025-05-08,1.2579,1.3039,0.13
2025-05-09,1.2698,1.3158,0.95
2025-05-12,1.2909,1.3369,1.66
2025-05-13,1.2891,1.3351,-0.14
2025-05-14,1.3054,1.3514,1.26
2025-05-15,1.2986,1.3446,-0.52
2025-05-16,1.2805,1.3385,-0.47
2025-05-19,1.2857,1.3437,0.41
2025-05-20,1.2942,1.3522,0.66
2025-05-21,1.3021,1.3601,0.61
2025-05-22,1.296,1.354,-0.47
2025-05-23,1.2972,1.3552,0.09
2025-05-26,1.2927,1.3507,-0.35
2025-05-27,1.2972,1.3552,0.35
2025-05-28,1.3019,1.3599,0.36
2025-05-29,1.3046,1.3626,0.21
2025-05-30,1.2945,1.3525,-0.77
2025-06-03,1.31,1.368,1.2
2025-06-04,1.3137,1.3717,0.28
2025-06-05,1.3154,1.3734,0.13
2025-06-06,1.3192,1.3772,0.29
2025-06-09,1.3258,1.3838,0.5
2025-06-10,1.337,1.395,0.84
2025-06-11,1.3509,1.4089,1.04
2025-06-12,1.3511,1.4091,0.01
2025-06-13,1.3616,1.4196,0.78
2025-06-16,1.368,1.426,0.47
2025-06-17,1.3649,1.4229,-0.23
2025-06-18,1.364,1.422,-0.07
2025-06-19,1.3416,1.3996,-1.64
2025-06-20,1.3552,1.4132,1.01
2025-06-23,1.3674,1.4254,0.9
2025-06-24,1.3821,1.4401,1.08
2025-06-25,1.3921,1.4501,0.72
2025-06-26,1.3867,1.4447,-0.39
2025-06-27,1.3798,1.4378,-0.5
2025-06-30,1.369,1.427,-0.78
2025-07-01,1.368,1.426,-0.07
2025-07-02,1.3939,1.4519,1.89
2025-07-03,1.3965,1.4545,0.19
2025-07-04,1.4017,1.4597,0.37
2025-07-07,1.4041,1.4621,0.17
2025-07-08,1.4049,1.4629,0.06
2025-07-09,1.3978,1.4558,-0.51
2025-07-10,1.4113,1.4693,0.97
2025-07-11,1.4111,1.4691,-0.01
2025-07-14,1.421,1.479,0.7
2025-07-15,1.4186,1.4766,-0.17
2025-07-16,1.4173,1.4753,-0.09
2025-07-17,1.4132,1.4712,-0.29
2025-07-18,1.4223,1.4803,0.64
2025-07-21,1.4405,1.4985,1.28
2025-07-22,1.4526,1.5106,0.84
2025-07-23,1.4605,1.5185,0.54
2025-07-24,1.4715,1.5295,0.75
2025-07-25,1.4719,1.5299,0.03
2025-07-28,1.4705,1.5285,-0.1
2025-07-29,1.4701,1.5281,-0.03
2025-07-30,1.4648,1.5228,-0.36
2025-07-31,1.4414,1.4994,-1.6
2025-08-01,1.4237,1.4817,-1.23
2025-08-04,1.4316,1.4896,0.55
2025-08-05,1.4471,1.5051,1.08
2025-08-06,1.4488,1.5068,0.12
2025-08-07,1.4628,1.5208,0.97
2025-08-08,1.4597,1.5177,-0.21
2025-08-11,1.4564,1.5144,-0.23
2025-08-12,1.4695,1.5275,0.9
2025-08-13,1.4592,1.5312,0.25
2025-08-14,1.454,1.526,-0.36
2025-08-15,1.4427,1.5147,-0.78
2025-08-18,1.4314,1.5034,-0.78
2025-08-19,1.4344,1.5064,0.21
2025-08-20,1.4362,1.5082,0.13
2025-08-21,1.4404,1.5124,0.29
2025-08-22,1.4303,1.5023,-0.7
2025-08-25,1.4375,1.5095,0.5
2025-08-26,1.4254,1.4974,-0.84
2025-08-27,1.4115,1.4835,-0.98
2025-08-28,1.4137,1.4857,0.16
2025-08-29,1.4066,1.4786,-0.5
2025-09-01,1.4091,1.4811,0.18
2025-09-02,1.4106,1.4826,0.11
2025-09-03,1.4031,1.4751,-0.53
2025-09-04,1.3975,1.4695,-0.4
2025-09-05,1.4159,1.4879,1.32
2025-09-08,1.4253,1.4973,0.66
2025-09-09,1.4245,1.4965,-0.06
2025-09-10,1.4345,1.5065,0.7
2025-09-11,1.441,1.513,0.45
2025-09-12,1.4376,1.5096,-0.24
2025-09-15,1.4382,1.5102,0.04
2025-09-16,1.4389,1.5109,0.05
2025-09-17,1.4427,1.5147,0.26
2025-09-18,1.4278,1.4998,-1.03
2025-09-19,1.4295,1.5015,0.12
2025-09-22,1.4111,1.4831,-1.29
2025-09-23,1.4071,1.4791,-0.28
2025-09-24,1.4053,1.4773,-0.13
2025-09-25,1.387,1.459,-1.3
2025-09-26,1.3919,1.4639,0.35
2025-09-29,1.396,1.468,0.29
2025-09-30,1.3921,1.4641,-0.28
2025-10-09,1.4169,1.4889,1.78
2025-10-10,1.4141,1.4861,-0.2
2025-10-13,1.4142,1.4862,0.01
2025-10-14,1.4118,1.4838,-0.17
2025-10-15,1.4342,1.5062,1.59
2025-10-16,1.4513,1.5233,1.19
2025-10-17,1.4312,1.5032,-1.38
2025-10-20,1.4504,1.5224,1.34
2025-10-21,1.4515,1.5235,0.08
2025-10-22,1.4536,1.5256,0.14
2025-10-23,1.4617,1.5337,0.56
2025-10-24,1.4642,1.5362,0.17
2025-10-27,1.4708,1.5428,0.45
2025-10-28,1.4596,1.5316,-0.76
2025-10-29,1.4591,1.5311,-0.03
2025-10-30,1.463,1.535,0.27
2025-10-31,1.444,1.516,-1.3
2025-11-03,1.4669,1.5389,1.59
2025-11-04,1.4721,1.5441,0.35
2025-11-05,1.4795,1.5515,0.5
2025-11-06,1.4952,1.5672,1.06
2025-11-07,1.4999,1.5719,0.31
2025-11-10,1.5191,1.5911,1.28
2025-11-11,1.5234,1.5954,0.28
2025-11-12,1.5291,1.6111,1.03
2025-11-13,1.5279,1.6099,-0.08
2025-11-14,1.5088,1.5908,-1.25
2025-11-17,1.5141,1.5961,0.35
2025-11-18,1.4859,1.5679,-1.86
2025-11-19,1.4892,1.5712,0.22
2025-11-20,1.4901,1.5721,0.06
2025-11-21,1.4615,1.5435,-1.92
2025-11-24,1.4754,1.5574,0.95
2025-11-25,1.4807,1.5627,0.36
2025-11-26,1.4865,1.5685,0.39
2025-11-27,1.4817,1.5637,-0.32
2025-11-28,1.4741,1.5561,-0.51
2025-12-01,1.4787,1.5607,0.31
2025-12-02,1.5016,1.5836,1.55
2025-12-03,1.4918,1.5738,-0.65
2025-12-04,1.4934,1.5754,0.11
2025-12-05,1.4911,1.5731,-0.15
2025-12-08,1.4721,1.5541,-1.27
2025-12-09,1.4557,1.5377,-1.11
2025-12-10,1.4563,1.5383,0.04
2025-12-11,1.4491,1.5311,-0.49
2025-12-12,1.4606,1.5426,0.79
2025-12-15,1.46,1.542,-0.04
2025-12-16,1.4387,1.5207,-1.46
2025-12-17,1.4393,1.5213,0.04
2025-12-18,1.4441,1.5261,0.33
2025-12-19,1.4469,1.5289,0.19
2025-12-22,1.4498,1.5318,0.2
2025-12-23,1.4525,1.5345,0.19
2025-12-24,1.4504,1.5324,-0.14
2025-12-25,1.4488,1.5308,-0.11
2025-12-26,1.4482,1.5302,-0.04
2025-12-29,1.4397,1.5217,-0.59
2025-12-30,1.4349,1.5169,-0.33
2025-12-31,1.4292,1.5112,-0.4
2026-01-05,1.4315,1.5135,0.16
2026-01-06,1.4407,1.5227,0.64
2026-01-07,1.446,1.528,0.37
2026-01-08,1.447,1.529,0.07
2026-01-09,1.4514,1.5334,0.3
2026-01-12,1.451,1.533,-0.03
2026-01-13,1.4595,1.5415,0.59
2026-01-14,1.4579,1.5399,-0.11
2026-01-15,1.4586,1.5406,0.05
2026-01-16,1.4581,1.5401,-0.03
2026-01-19,1.4551,1.5371,-0.21
2026-01-20,1.465,1.547,0.68
2026-01-21,1.4683,1.5503,0.23
2026-01-22,1.4809,1.5629,0.86
2026-01-23,1.4683,1.5503,-0.85
2026-01-26,1.4788,1.5608,0.72
2026-01-27,1.4802,1.5622,0.09
2026-01-28,1.5069,1.5889,1.8
2026-01-29,1.5235,1.6055,1.1
2026-01-30,1.5017,1.5837,-1.43
2026-02-02,1.4778,1.5598,-1.59
2026-02-03,1.4844,1.5664,0.45
2026-02-04,1.5136,1.5956,1.97
2026-02-05,1.5165,1.5985,0.19
2026-02-06,1.5206,1.6026,0.27
2026-02-09,1.5299,1.6119,0.61
2026-02-10,1.5368,1.6188,0.45
2026-02-11,1.5329,1.6299,0.72
2026-02-12,1.5327,1.6297,-0.01
2026-02-13,1.5101,1.6071,-1.47
2026-02-24,1.5335,1.6305,1.55
2026-02-25,1.5259,1.6229,-0.5
2026-02-26,1.5116,1.6086,-0.94
2026-02-27,1.5267,1.6237,1
2026-03-02,1.5247,1.6217,-0.13
2026-03-03,1.5171,1.6141,-0.5
2026-03-04,1.495,1.592,-1.46
2026-03-05,1.4922,1.5892,-0.19
2026-03-06,1.501,1.598,0.59
2026-03-09,1.4863,1.5833,-0.98
2026-03-10,1.4809,1.5779,-0.36
2026-03-11,1.4938,1.5908,0.87
2026-03-12,1.495,1.592,0.08
2026-03-13,1.4817,1.5787,-0.89
2026-03-16,1.4759,1.5729,-0.39
2026-03-17,1.4711,1.5681,-0.33
2026-03-18,1.4734,1.5704,0.16
2026-03-19,1.4592,1.5562,-0.96
