日期,单位净值,累计净值,涨跌幅
2011-04-18,1.0474,1.0474,0.0382
2011-04-19,1.0272,1.0272,-1.9286
2011-04-20,1.0242,1.0242,-0.2921
2011-04-21,1.0326,1.0326,0.8202
2011-04-22,1.0252,1.0252,-0.7166
2011-04-25,1.0054,1.0054,-1.9313
2011-04-26,1.0013,1.0013,-0.4078
2011-04-27,0.9913,0.9913,-0.9987
2011-04-28,0.9716,0.9716,-1.9873
2011-04-29,0.9899,0.9899,1.8835
2011-05-03,0.9986,0.9986,0.8789
2011-05-04,0.9685,0.9685,-3.0142
2011-05-05,0.9686,0.9686,0.0103
2011-05-06,0.9667,0.9667,-0.1962
2011-05-09,0.9718,0.9718,0.5276
2011-05-10,0.9807,0.9807,0.9158
2011-05-11,0.9783,0.9783,-0.2447
2011-05-12,0.9659,0.9659,-1.2675
2011-05-13,0.9715,0.9715,0.5798
2011-05-16,0.9657,0.9657,-0.597
2011-05-17,0.97,0.97,0.4453
2011-05-18,0.9779,0.9779,0.8144
2011-05-19,0.9701,0.9701,-0.7976
2011-05-20,0.9676,0.9676,-0.2577
2011-05-23,0.9346,0.9346,-3.4105
2011-05-24,0.9375,0.9375,0.3103
2011-05-25,0.9273,0.9273,-1.088
2011-05-26,0.9197,0.9197,-0.8196
2011-05-27,0.917,0.917,-0.2936
2011-05-30,0.9135,0.9135,-0.3817
2011-05-31,0.9285,0.9285,1.642
2011-06-01,0.9334,0.9334,0.5277
2011-06-02,0.9183,0.9183,-1.6177
2011-06-03,0.9315,0.9315,1.4374
2011-06-07,0.9368,0.9368,0.569
2011-06-08,0.941,0.941,0.4483
2011-06-09,0.9208,0.9208,-2.1467
2011-06-10,0.9255,0.9255,0.5104
2011-06-13,0.9186,0.9186,-0.7455
2011-06-14,0.9368,0.9368,1.9813
2011-06-15,0.9302,0.9302,-0.7045
2011-06-16,0.9167,0.9167,-1.4513
2011-06-17,0.9114,0.9114,-0.5782
2011-06-20,0.9028,0.9028,-0.9436
2011-06-21,0.9178,0.9178,1.6615
2011-06-22,0.9155,0.9155,-0.2506
2011-06-23,0.9349,0.9349,2.1191
2011-06-24,0.9521,0.9521,1.8398
2011-06-27,0.9543,0.9543,0.2311
2011-06-28,0.9572,0.9572,0.3039
2011-06-29,0.9484,0.9484,-0.9193
2011-06-30,0.9617,0.9617,1.4024
2011-07-01,0.9707,0.9707,0.9358
2011-07-04,0.9906,0.9906,2.0501
2011-07-05,0.9922,0.9922,0.1615
2011-07-06,0.9895,0.9895,-0.2721
2011-07-07,0.984,0.984,-0.5558
2011-07-08,0.9852,0.9852,0.122
2011-07-11,0.9869,0.9869,0.1726
2011-07-12,0.9708,0.9708,-1.6314
2011-07-13,0.987,0.987,1.6687
2011-07-14,0.9898,0.9898,0.2837
2011-07-15,0.9906,0.9906,0.0808
2011-07-18,0.9867,0.9867,-0.3937
2011-07-19,0.9796,0.9796,-0.7196
2011-07-20,0.9805,0.9805,0.0919
2011-07-21,0.9732,0.9732,-0.7445
2011-07-22,0.9759,0.9759,0.2774
2011-07-25,0.9423,0.9423,-3.443
2011-07-26,0.9449,0.9449,0.2759
2011-07-27,0.9526,0.9526,0.8149
2011-07-28,0.9487,0.9487,-0.4094
2011-07-29,0.9447,0.9447,-0.4216
2011-08-01,0.9499,0.9499,0.5504
2011-08-02,0.9436,0.9436,-0.6632
2011-08-03,0.9441,0.9441,0.053
2011-08-04,0.9443,0.9443,0.0212
2011-08-05,0.9243,0.9243,-2.118
2011-08-08,0.887,0.887,-4.0355
2011-08-09,0.8843,0.8843,-0.3044
2011-08-10,0.8925,0.8925,0.9273
2011-08-11,0.9003,0.9003,0.8739
2011-08-12,0.9038,0.9038,0.3888
2011-08-15,0.9149,0.9149,1.2281
2011-08-16,0.9064,0.9064,-0.9291
2011-08-17,0.9009,0.9009,-0.6068
2011-08-18,0.8867,0.8867,-1.5762
2011-08-19,0.8766,0.8766,-1.1391
2011-08-22,0.8677,0.8677,-1.0153
2011-08-23,0.879,0.879,1.3023
2011-08-24,0.8776,0.8776,-0.1593
2011-08-25,0.9047,0.9047,3.088
2011-08-26,0.9013,0.9013,-0.3758
2011-08-29,0.8847,0.8847,-1.8418
2011-08-30,0.8808,0.8808,-0.4408
2011-08-31,0.8823,0.8823,0.1703
2011-09-01,0.8784,0.8784,-0.442
2011-09-02,0.8684,0.8684,-1.1384
2011-09-05,0.8468,0.8468,-2.4873
2011-09-06,0.836,0.836,-1.2754
2011-09-07,0.8529,0.8529,2.0215
2011-09-08,0.8476,0.8476,-0.6214
2011-09-09,0.8439,0.8439,-0.4365
2011-09-13,0.8365,0.8365,-0.8769
2011-09-14,0.8416,0.8416,0.6097
2011-09-15,0.8408,0.8408,-0.0951
2011-09-16,0.8415,0.8415,0.0833
2011-09-19,0.8257,0.8257,-1.8776
2011-09-20,0.8291,0.8291,0.4118
2011-09-21,0.8553,0.8553,3.1601
2011-09-22,0.8287,0.8287,-3.11
2011-09-23,0.8219,0.8219,-0.8206
2011-09-26,0.8073,0.8073,-1.7764
2011-09-27,0.8164,0.8164,1.1272
2011-09-28,0.8083,0.8083,-0.9922
2011-09-29,0.8031,0.8031,-0.6433
2011-09-30,0.8027,0.8027,-0.0498
2011-10-10,0.7943,0.7943,-1.0465
2011-10-11,0.7843,0.7843,-1.259
2011-10-12,0.8105,0.8105,3.3406
2011-10-13,0.8162,0.8162,0.7033
2011-10-14,0.8122,0.8122,-0.4901
2011-10-17,0.8137,0.8137,0.1847
2011-10-18,0.7914,0.7914,-2.7406
2011-10-19,0.7813,0.7813,-1.2762
2011-10-20,0.7592,0.7592,-2.8286
2011-10-21,0.7518,0.7518,-0.9747
2011-10-24,0.771,0.771,2.5539
2011-10-25,0.7882,0.7882,2.2309
2011-10-26,0.7993,0.7993,1.4083
2011-10-27,0.7992,0.7992,-0.0125
2011-10-28,0.8186,0.8186,2.4274
2011-10-31,0.8174,0.8174,-0.1466
2011-11-01,0.8136,0.8136,-0.4649
2011-11-02,0.8244,0.8244,1.3274
2011-11-03,0.8266,0.8266,0.2669
2011-11-04,0.8317,0.8317,0.617
2011-11-07,0.8247,0.8247,-0.8416
2011-11-08,0.8214,0.8214,-0.4001
2011-11-09,0.828,0.828,0.8035
2011-11-10,0.8154,0.8154,-1.5217
2011-11-11,0.8128,0.8128,-0.3189
2011-11-14,0.8299,0.8299,2.1038
2011-11-15,0.8287,0.8287,-0.1446
2011-11-16,0.8059,0.8059,-2.7513
2011-11-17,0.8047,0.8047,-0.1489
2011-11-18,0.7833,0.7833,-2.6594
2011-11-21,0.7843,0.7843,0.1277
2011-11-22,0.782,0.782,-0.2933
2011-11-23,0.7768,0.7768,-0.665
2011-11-24,0.7781,0.7781,0.1674
2011-11-25,0.7677,0.7677,-1.3366
2011-11-28,0.765,0.765,-0.3517
2011-11-29,0.7752,0.7752,1.3333
2011-11-30,0.7477,0.7477,-3.5475
2011-12-01,0.7652,0.7652,2.3405
2011-12-02,0.7572,0.7572,-1.0455
2011-12-05,0.7419,0.7419,-2.0206
2011-12-06,0.7426,0.7426,0.0944
2011-12-07,0.7433,0.7433,0.0943
2011-12-08,0.7446,0.7446,0.1749
2011-12-09,0.7387,0.7387,-0.7924
2011-12-12,0.7288,0.7288,-1.3402
2011-12-13,0.7135,0.7135,-2.0993
2011-12-14,0.704,0.704,-1.3315
2011-12-15,0.6874,0.6874,-2.358
2011-12-16,0.704,0.704,2.4149
2011-12-19,0.7023,0.7023,-0.2415
2011-12-20,0.7028,0.7028,0.0712
2011-12-21,0.6918,0.6918,-1.5652
2011-12-22,0.6923,0.6923,0.0723
2011-12-23,0.6986,0.6986,0.91
2011-12-26,0.6942,0.6942,-0.6298
2011-12-27,0.6792,0.6792,-2.1608
2011-12-28,0.6796,0.6796,0.0589
2011-12-29,0.6819,0.6819,0.3384
2011-12-30,0.691,0.691,1.3345
2011-12-31,0.691,0.691,0
2012-01-04,0.675,0.675,-2.3155
2012-01-05,0.6659,0.6659,-1.3481
2012-01-06,0.6679,0.6679,0.3003
2012-01-09,0.6941,0.6941,3.9227
2012-01-10,0.7216,0.7216,3.962
2012-01-11,0.7194,0.7194,-0.3049
2012-01-12,0.7172,0.7172,-0.3058
2012-01-13,0.7,0.7,-2.3982
2012-01-16,0.6901,0.6901,-1.4143
2012-01-17,0.7268,0.7268,5.3181
2012-01-18,0.7142,0.7142,-1.7336
2012-01-19,0.7256,0.7256,1.5962
2012-01-20,0.7362,0.7362,1.4609
2012-01-30,0.7174,0.7174,-2.5537
2012-01-31,0.7177,0.7177,0.0418
2012-02-01,0.7063,0.7063,-1.5884
2012-02-02,0.7202,0.7202,1.968
2012-02-03,0.7248,0.7248,0.6387
2012-02-06,0.7253,0.7253,0.069
2012-02-07,0.7102,0.7102,-2.0819
2012-02-08,0.7324,0.7324,3.1259
2012-02-09,0.7329,0.7329,0.0683
2012-02-10,0.738,0.738,0.6959
2012-02-13,0.7377,0.7377,-0.0407
2012-02-14,0.7355,0.7355,-0.2982
2012-02-15,0.7481,0.7481,1.7131
2012-02-16,0.7441,0.7441,-0.5347
2012-02-17,0.7425,0.7425,-0.215
2012-02-20,0.743,0.743,0.0673
2012-02-21,0.7494,0.7494,0.8614
2012-02-22,0.7662,0.7662,2.2418
2012-02-23,0.7712,0.7712,0.6526
2012-02-24,0.7883,0.7883,2.2173
2012-02-27,0.7923,0.7923,0.5074
2012-02-28,0.7907,0.7907,-0.2019
2012-02-29,0.7785,0.7785,-1.5429
2012-03-01,0.7796,0.7796,0.1413
2012-03-02,0.7997,0.7997,2.5782
2012-03-05,0.7954,0.7954,-0.5377
2012-03-06,0.7842,0.7842,-1.4081
2012-03-07,0.7797,0.7797,-0.5738
2012-03-08,0.7893,0.7893,1.2312
2012-03-09,0.7988,0.7988,1.2036
2012-03-12,0.7935,0.7935,-0.6635
2012-03-13,0.8035,0.8035,1.2602
2012-03-14,0.7763,0.7763,-3.3852
2012-03-15,0.7724,0.7724,-0.5024
2012-03-16,0.7841,0.7841,1.5148
2012-03-19,0.7868,0.7868,0.3443
2012-03-20,0.7732,0.7732,-1.7285
2012-03-21,0.7723,0.7723,-0.1164
2012-03-22,0.7703,0.7703,-0.259
2012-03-23,0.7569,0.7569,-1.7396
2012-03-26,0.7551,0.7551,-0.2378
2012-03-27,0.751,0.751,-0.543
2012-03-28,0.7289,0.7289,-2.9427
2012-03-29,0.7222,0.7222,-0.9192
2012-03-30,0.7245,0.7245,0.3185
2012-03-31,0.7245,0.7245,0
2012-04-05,0.7447,0.7447,2.7881
2012-04-06,0.748,0.748,0.4431
2012-04-09,0.7401,0.7401,-1.0561
2012-04-10,0.7469,0.7469,0.9188
2012-04-11,0.7478,0.7478,0.1205
2012-04-12,0.7639,0.7639,2.153
2012-04-13,0.7691,0.7691,0.6807
2012-04-16,0.7689,0.7689,-0.026
2012-04-17,0.7552,0.7552,-1.7818
2012-04-18,0.7745,0.7745,2.5556
2012-04-19,0.7721,0.7721,-0.3099
2012-04-20,0.7809,0.7809,1.1397
2012-04-23,0.7773,0.7773,-0.461
2012-04-24,0.776,0.776,-0.1672
2012-04-25,0.7871,0.7871,1.4304
2012-04-26,0.7879,0.7879,0.1016
2012-04-27,0.7851,0.7851,-0.3554
2012-05-02,0.8048,0.8048,2.5092
2012-05-03,0.8073,0.8073,0.3106
2012-05-04,0.8147,0.8147,0.9166
2012-05-07,0.8149,0.8149,0.0245
2012-05-08,0.8088,0.8088,-0.7486
2012-05-09,0.7917,0.7917,-2.1142
2012-05-10,0.7916,0.7916,-0.0126
2012-05-11,0.7875,0.7875,-0.5179
2012-05-14,0.7817,0.7817,-0.7365
2012-05-15,0.7841,0.7841,0.307
2012-05-16,0.7682,0.7682,-2.0278
2012-05-17,0.7816,0.7816,1.7443
2012-05-18,0.7694,0.7694,-1.5609
2012-05-21,0.772,0.772,0.3379
2012-05-22,0.7897,0.7897,2.2927
2012-05-23,0.7889,0.7889,-0.1013
2012-05-24,0.7797,0.7797,-1.1662
2012-05-25,0.773,0.773,-0.8593
2012-05-28,0.791,0.791,2.3286
2012-05-29,0.8005,0.8005,1.201
2012-05-30,0.7961,0.7961,-0.5497
2012-05-31,0.7924,0.7924,-0.4648
2012-06-01,0.7915,0.7915,-0.1136
2012-06-04,0.7686,0.7686,-2.8932
2012-06-05,0.7684,0.7684,-0.026
2012-06-06,0.7631,0.7631,-0.6897
2012-06-07,0.7609,0.7609,-0.2883
2012-06-08,0.7586,0.7586,-0.3023
2012-06-11,0.7732,0.7732,1.9246
2012-06-12,0.7682,0.7682,-0.6467
2012-06-13,0.7787,0.7787,1.3668
2012-06-14,0.7733,0.7733,-0.6935
2012-06-15,0.7714,0.7714,-0.2457
2012-06-18,0.7789,0.7789,0.9723
2012-06-19,0.7691,0.7691,-1.2582
2012-06-20,0.7664,0.7664,-0.3511
2012-06-21,0.7584,0.7584,-1.0438
2012-06-25,0.7371,0.7371,-2.8085
2012-06-26,0.7393,0.7393,0.2985
2012-06-27,0.7369,0.7369,-0.3246
2012-06-28,0.7333,0.7333,-0.4885
2012-06-29,0.7382,0.7382,0.6682
2012-06-30,0.7382,0.7382,0
2012-07-02,0.7405,0.7405,0.3116
2012-07-03,0.7417,0.7417,0.1621
2012-07-04,0.7364,0.7364,-0.7146
2012-07-05,0.7293,0.7293,-0.9641
2012-07-06,0.7487,0.7487,2.6601
2012-07-09,0.7311,0.7311,-2.3507
2012-07-10,0.7302,0.7302,-0.1231
2012-07-11,0.7377,0.7377,1.0271
2012-07-12,0.7493,0.7493,1.5725
2012-07-13,0.7536,0.7536,0.5739
2012-07-16,0.7376,0.7376,-2.1231
2012-07-17,0.7448,0.7448,0.9761
2012-07-18,0.7417,0.7417,-0.4162
2012-07-19,0.7429,0.7429,0.1618
2012-07-20,0.7309,0.7309,-1.6153
2012-07-23,0.7218,0.7218,-1.245
2012-07-24,0.7262,0.7262,0.6096
2012-07-25,0.7187,0.7187,-1.0328
2012-07-26,0.7134,0.7134,-0.7374
2012-07-27,0.7133,0.7133,-0.014
2012-07-30,0.7135,0.7135,0.028
2012-07-31,0.7144,0.7144,0.1261
2012-08-01,0.7246,0.7246,1.4278
2012-08-02,0.7063,0.7063,-2.5255
2012-08-03,0.7107,0.7107,0.623
2012-08-06,0.721,0.721,1.4493
2012-08-07,0.7224,0.7224,0.1942
2012-08-08,0.7215,0.7215,-0.1246
2012-08-09,0.7289,0.7289,1.0256
2012-08-10,0.7217,0.7217,-0.9878
2012-08-13,0.7004,0.7004,-2.9514
2012-08-14,0.7067,0.7067,0.8995
2012-08-15,0.7009,0.7009,-0.8207
2012-08-16,0.701,0.701,0.0143
2012-08-17,0.6977,0.6977,-0.4708
2012-08-20,0.6904,0.6904,-1.0463
2012-08-21,0.6903,0.6903,-0.0145
2012-08-22,0.6806,0.6806,-1.4052
2012-08-23,0.6815,0.6815,0.1322
2012-08-24,0.67,0.67,-1.6875
2012-08-27,0.6567,0.6567,-1.9851
2012-08-28,0.658,0.658,0.198
2012-08-29,0.6488,0.6488,-1.3982
2012-08-30,0.6455,0.6455,-0.5086
2012-08-31,0.6458,0.6458,0.0465
2012-09-03,0.6556,0.6556,1.5175
2012-09-04,0.6458,0.6458,-1.4948
2012-09-05,0.6436,0.6436,-0.3407
2012-09-06,0.6482,0.6482,0.7147
2012-09-07,0.6804,0.6804,4.9676
2012-09-10,0.6842,0.6842,0.5585
2012-09-11,0.6783,0.6783,-0.8623
2012-09-12,0.6805,0.6805,0.3243
2012-09-13,0.6728,0.6728,-1.1315
2012-09-14,0.6744,0.6744,0.2378
2012-09-17,0.6536,0.6536,-3.0842
2012-09-18,0.6482,0.6482,-0.8262
2012-09-19,0.6516,0.6516,0.5245
2012-09-20,0.635,0.635,-2.5476
2012-09-21,0.6353,0.6353,0.0472
2012-09-24,0.6431,0.6431,1.2278
2012-09-25,0.6423,0.6423,-0.1244
2012-09-26,0.6338,0.6338,-1.3234
2012-09-27,0.658,0.658,3.8182
2012-09-28,0.6714,0.6714,2.0365
2012-09-30,0.6714,0.6714,0
2012-10-08,0.6609,0.6609,-1.5639
2012-10-09,0.6762,0.6762,2.315
2012-10-10,0.6778,0.6778,0.2366
2012-10-11,0.6692,0.6692,-1.2688
2012-10-12,0.6697,0.6697,0.0747
2012-10-15,0.6684,0.6684,-0.1941
2012-10-16,0.6688,0.6688,0.0598
2012-10-17,0.667,0.667,-0.2691
2012-10-18,0.6802,0.6802,1.979
2012-10-19,0.6807,0.6807,0.0735
2012-10-22,0.6833,0.6833,0.382
2012-10-23,0.6754,0.6754,-1.1562
2012-10-24,0.6733,0.6733,-0.3109
2012-10-25,0.6694,0.6694,-0.5792
2012-10-26,0.6547,0.6547,-2.196
2012-10-29,0.6527,0.6527,-0.3055
2012-10-30,0.6584,0.6584,0.8733
2012-10-31,0.6651,0.6651,1.0176
2012-11-01,0.679,0.679,2.0899
2012-11-02,0.6811,0.6811,0.3093
2012-11-05,0.6807,0.6807,-0.0587
2012-11-06,0.6764,0.6764,-0.6317
2012-11-07,0.6729,0.6729,-0.5174
2012-11-08,0.6608,0.6608,-1.7982
2012-11-09,0.6569,0.6569,-0.5902
2012-11-12,0.6616,0.6616,0.7155
2012-11-13,0.6485,0.6485,-1.98
2012-11-14,0.6503,0.6503,0.2776
2012-11-15,0.6423,0.6423,-1.2302
2012-11-16,0.6388,0.6388,-0.5449
2012-11-19,0.6379,0.6379,-0.1409
2012-11-20,0.6383,0.6383,0.0627
2012-11-21,0.6472,0.6472,1.3943
2012-11-22,0.6406,0.6406,-1.0198
2012-11-23,0.6459,0.6459,0.8273
2012-11-26,0.6393,0.6393,-1.0218
2012-11-27,0.6327,0.6327,-1.0324
2012-11-28,0.6264,0.6264,-0.9957
2012-11-29,0.6234,0.6234,-0.4789
2012-11-30,0.6323,0.6323,1.4277
2012-12-03,0.6201,0.6201,-1.9295
2012-12-04,0.626,0.626,0.9515
2012-12-05,0.6489,0.6489,3.6581
2012-12-06,0.6475,0.6475,-0.2157
2012-12-07,0.6525,0.6525,0.7722
2012-12-10,0.6603,0.6603,1.1954
2012-12-11,0.6579,0.6579,-0.3635
2012-12-12,0.6597,0.6597,0.2736
2012-12-13,0.6561,0.6561,-0.5457
2012-12-14,0.6849,0.6849,4.3896
2012-12-17,0.6884,0.6884,0.511
2012-12-18,0.6835,0.6835,-0.7118
2012-12-19,0.689,0.689,0.8047
2012-12-20,0.696,0.696,1.016
2012-12-21,0.6952,0.6952,-0.1149
2012-12-24,0.6972,0.6972,0.2877
2012-12-25,0.7184,0.7184,3.0407
2012-12-26,0.7211,0.7211,0.3758
2012-12-27,0.7164,0.7164,-0.6518
2012-12-28,0.7229,0.7229,0.9073
2012-12-31,0.7269,0.7269,0.5533
2013-01-04,0.7248,0.7248,-0.2889
2013-01-07,0.7297,0.7297,0.676
2013-01-08,0.7296,0.7296,-0.0137
2013-01-09,0.7306,0.7306,0.1371
2013-01-10,0.7312,0.7312,0.0821
2013-01-11,0.7196,0.7196,-1.5864
2013-01-14,0.7387,0.7387,2.6543
2013-01-15,0.7423,0.7423,0.4873
2013-01-16,0.7365,0.7365,-0.7814
2013-01-17,0.7352,0.7352,-0.1765
2013-01-18,0.7474,0.7474,1.6594
2013-01-21,0.7633,0.7633,2.1274
2013-01-22,0.763,0.763,-0.0393
2013-01-23,0.7648,0.7648,0.2359
2013-01-24,0.7602,0.7602,-0.6015
2013-01-25,0.754,0.754,-0.8156
2013-01-28,0.7751,0.7751,2.7984
2013-01-29,0.78,0.78,0.6322
2013-01-30,0.7883,0.7883,1.0641
2013-01-31,0.7799,0.7799,-1.0656
2013-02-01,0.7909,0.7909,1.4104
2013-02-04,0.7885,0.7885,-0.3035
2013-02-05,0.8042,0.8042,1.9911
2013-02-06,0.7966,0.7966,-0.945
2013-02-07,0.7947,0.7947,-0.2385
2013-02-08,0.8014,0.8014,0.8431
2013-02-18,0.7888,0.7888,-1.5722
2013-02-19,0.767,0.767,-2.7637
2013-02-20,0.7763,0.7763,1.2125
2013-02-21,0.7548,0.7548,-2.7695
2013-02-22,0.7506,0.7506,-0.5564
2013-02-25,0.7488,0.7488,-0.2398
2013-02-26,0.7352,0.7352,-1.8162
2013-02-27,0.7472,0.7472,1.6322
2013-02-28,0.7737,0.7737,3.5466
2013-03-01,0.7748,0.7748,0.1422
2013-03-04,0.7304,0.7304,-5.7305
2013-03-05,0.7411,0.7411,1.465
2013-03-06,0.7442,0.7442,0.4183
2013-03-07,0.7419,0.7419,-0.3091
2013-03-08,0.7358,0.7358,-0.8222
2013-03-11,0.7349,0.7349,-0.1223
2013-03-12,0.7293,0.7293,-0.762
2013-03-13,0.7174,0.7174,-1.6317
2013-03-14,0.7157,0.7157,-0.237
2013-03-15,0.713,0.713,-0.3773
2013-03-18,0.7073,0.7073,-0.7994
2013-03-19,0.7135,0.7135,0.8766
2013-03-20,0.7345,0.7345,2.9432
2013-03-21,0.7334,0.7334,-0.1498
2013-03-22,0.7331,0.7331,-0.0409
2013-03-25,0.7324,0.7324,-0.0955
2013-03-26,0.7259,0.7259,-0.8875
2013-03-27,0.7286,0.7286,0.372
2013-03-28,0.7121,0.7121,-2.2646
2013-03-29,0.7052,0.7052,-0.969
2013-04-01,0.7136,0.7136,1.1912
2013-04-02,0.7195,0.7195,0.8268
2013-04-03,0.7197,0.7197,0.0278
2013-04-08,0.7194,0.7194,-0.0417
2013-04-09,0.7209,0.7209,0.2085
2013-04-10,0.7172,0.7172,-0.5132
2013-04-11,0.715,0.715,-0.3067
2013-04-12,0.7093,0.7093,-0.7972
2013-04-15,0.7058,0.7058,-0.4934
2013-04-16,0.7169,0.7169,1.5727
2013-04-17,0.7187,0.7187,0.2511
2013-04-18,0.7212,0.7212,0.3479
2013-04-19,0.7369,0.7369,2.1769
2013-04-22,0.7325,0.7325,-0.5971
2013-04-23,0.7114,0.7114,-2.8805
2013-04-24,0.7212,0.7212,1.3776
2013-04-25,0.7119,0.7119,-1.2895
2013-04-26,0.7097,0.7097,-0.309
2013-05-02,0.7148,0.7148,0.7186
2013-05-03,0.7238,0.7238,1.2591
2013-05-06,0.7309,0.7309,0.9809
2013-05-07,0.7338,0.7338,0.3968
2013-05-08,0.7387,0.7387,0.6678
2013-05-09,0.7325,0.7325,-0.8393
2013-05-10,0.7368,0.7368,0.587
2013-05-13,0.7303,0.7303,-0.8822
2013-05-14,0.7156,0.7156,-2.0129
2013-05-15,0.7182,0.7182,0.3633
2013-05-16,0.736,0.736,2.4784
2013-05-17,0.7525,0.7525,2.2418
2013-05-20,0.7568,0.7568,0.5714
2013-05-21,0.7618,0.7618,0.6607
2013-05-22,0.7624,0.7624,0.0788
2013-05-23,0.7503,0.7503,-1.5871
2013-05-24,0.7526,0.7526,0.3065
2013-05-27,0.7525,0.7525,-0.0133
2013-05-28,0.7689,0.7689,2.1794
2013-05-29,0.7671,0.7671,-0.2341
2013-05-30,0.7681,0.7681,0.1304
2013-05-31,0.7567,0.7567,-1.4842
2013-06-03,0.7588,0.7588,0.2775
2013-06-04,0.747,0.747,-1.5551
2013-06-05,0.7477,0.7477,0.0937
2013-06-06,0.7408,0.7408,-0.9228
2013-06-07,0.724,0.724,-2.2678
2013-06-13,0.6942,0.6942,-4.116
2013-06-14,0.697,0.697,0.4033
2013-06-17,0.6895,0.6895,-1.076
2013-06-18,0.6957,0.6957,0.8992
2013-06-19,0.6909,0.6909,-0.69
2013-06-20,0.6715,0.6715,-2.8079
2013-06-21,0.6677,0.6677,-0.5659
2013-06-24,0.6252,0.6252,-6.3651
2013-06-25,0.6164,0.6164,-1.4075
2013-06-26,0.6211,0.6211,0.7625
2013-06-27,0.6204,0.6204,-0.1127
2013-06-28,0.6342,0.6342,2.2244
2013-06-30,0.6342,0.6342,0
2013-07-01,0.6344,0.6344,0.0315
2013-07-02,0.6344,0.6344,0
2013-07-03,0.6269,0.6269,-1.1822
2013-07-04,0.6395,0.6395,2.0099
2013-07-05,0.6468,0.6468,1.1415
2013-07-08,0.6286,0.6286,-2.8139
2013-07-09,0.6238,0.6238,-0.7636
2013-07-10,0.6467,0.6467,3.671
2013-07-11,0.6743,0.6743,4.2678
2013-07-12,0.656,0.656,-2.7139
2013-07-15,0.6653,0.6653,1.4177
2013-07-16,0.6703,0.6703,0.7515
2013-07-17,0.6616,0.6616,-1.2979
2013-07-18,0.6484,0.6484,-1.9952
2013-07-19,0.6241,0.6241,-3.7477
2013-07-22,0.6271,0.6271,0.4807
